"","case_number","to_pay","paid","balance"
"6735","19-008700-co"," 195.00"," 195.00","0"
"6736","19-008701-co"," 195.00"," 195.00","0"
"6737","19-008702-co"," 0.15"," 0.15","0"
"6738","19-008703-co"," 205.00"," 205.00","0"
"6739","19-008704-co"," 2.10"," 2.10","0"
"6740","19-008705-co"," 195.00"," 195.00","0"
"6741","19-008706-co"," 195.00"," 195.00","0"
"6742","19-008707-co"," 195.00"," 195.00","0"
"6743","19-008708-co"," 195.00"," 195.00","0"
"6744","19-008710-co"," 195.00"," 195.00","0"
"6745","19-008711-co"," 195.00"," 195.00","0"
"6746","19-008712-co"," 332.95"," 332.95","0"
"6747","19-008715-co"," 217.30"," 217.30","0"
"6748","19-008717-co"," 195.00"," 195.00","0"
"6749","19-008719-co"," 195.00"," 195.00","0"
"6750","19-008720-co"," 195.00"," 195.00","0"
"6751","19-008721-co"," 205.00"," 205.00","0"
"6752","19-008722-co"," 195.00"," 195.00","0"
"6753","19-008726-co"," 195.00"," 195.00","0"
"6754","19-008727-co"," 205.00"," 205.00","0"
"6755","19-008728-co"," 211.78"," 211.78","0"
"6756","19-008731-co"," 225.00"," 225.00","0"
"6757","19-008733-co"," 195.00"," 195.00","0"
"6758","19-008734-co"," 195.00"," 195.00","0"
"6759","19-008735-co"," 195.00"," 195.00","0"
"6760","19-008737-co"," 196.38"," 196.38","0"
"6761","19-008738-co"," 195.00"," 195.00","0"
"6762","19-008740-co"," 205.00"," 205.00","0"
"6763","19-008741-co"," 200.57"," 200.57","0"
"6764","19-008743-co"," 205.00"," 205.00","0"
"6765","19-008744-co"," 195.00"," 195.00","0"
"6766","19-008745-co"," 1.05"," 1.05","0"
"6767","19-008746-co"," 195.00"," 195.00","0"
"6768","19-008747-co"," 195.00"," 195.00","0"
"6769","19-008748-co"," 205.00"," 205.00","0"
"6770","19-008751-co"," 205.00"," 205.00","0"
"6771","19-008752-co"," 195.00"," 195.00","0"
"6772","19-008753-co"," 195.00"," 195.00","0"
"6773","19-008754-co"," 205.00"," 205.00","0"
"6774","19-008755-co"," 195.00"," 195.00","0"
"6775","19-008756-co"," 195.00"," 195.00","0"
"6776","19-008757-co"," 225.00"," 225.00","0"
"6777","19-008658-co"," 195.00"," 195.00","0"
"6778","19-008659-co"," 200.57"," 200.57","0"
"6779","19-008660-co"," 195.00"," 195.00","0"
"6780","19-008666-co"," 200.78"," 200.78","0"
"6781","19-008671-co"," 220.20"," 220.20","0"
"6782","19-008672-co"," 195.00"," 195.00","0"
"6783","19-008673-co"," 195.00"," 195.00","0"
"6784","19-008674-co"," 205.00"," 205.00","0"
"6785","19-008675-co"," 205.00"," 205.00","0"
"6786","19-008676-co"," 195.00"," 195.00","0"
"6787","19-008677-co"," 198.50"," 198.50","0"
"6788","19-008678-co"," 195.00"," 195.00","0"
"6789","19-008679-co"," 195.00"," 195.00","0"
"6790","19-008681-co"," 195.00"," 195.00","0"
"6791","19-008682-co"," 205.00"," 205.00","0"
"6792","19-008683-co"," 215.00"," 215.00","0"
"6793","19-008684-co"," 310.69"," 310.69","0"
"6794","19-008685-co"," 208.50"," 208.50","0"
"6795","19-008686-co"," 245.00"," 245.00","0"
"6796","19-008687-co"," 205.00"," 205.00","0"
"6797","19-008688-co"," 195.00"," 195.00","0"
"6798","19-008689-co"," 195.00"," 195.00","0"
"6799","19-008691-co"," 215.00"," 215.00","0"
"6800","19-008692-co"," 216.51"," 216.51","0"
"6801","19-008693-co"," 185.00"," 185.00","0"
"6802","19-008694-co"," 195.00"," 195.00","0"
"6803","19-008695-co"," 205.00"," 205.00","0"
"6804","19-008696-co"," 195.00"," 195.00","0"
"6805","19-008697-co"," 215.00"," 215.00","0"
"6806","19-008633-co"," 0.60"," 0.60","0"
"6807","19-008637-co"," 205.00"," 205.00","0"
"6808","19-008638-co"," 205.00"," 205.00","0"
"6809","19-008643-co"," 195.00"," 195.00","0"
"6810","19-008645-co"," 205.00"," 205.00","0"
"6811","19-008646-co"," 195.00"," 195.00","0"
"6812","19-008649-co"," 199.25"," 199.25","0"
"6813","19-008654-co"," 205.00"," 205.00","0"
"6814","19-008655-co"," 195.00"," 195.00","0"
"6815","19-008656-co"," 195.00"," 195.00","0"
"6816","19-008585-co"," 310.00"," 310.00","0"
"6817","19-008588-co"," 20.00"," 20.00","0"
"6818","19-008589-co"," 10.00"," 10.00","0"
"6819","19-008590-co"," 199.70"," 199.70","0"
