"","case_number","to_pay","paid","balance"
"116","19-001611-co"," 195.00"," 195.00","0.00"
"117","19-001612-co"," 0.30"," 0.30","0.00"
"118","19-001613-co"," 197.70"," 197.70","0.00"
"119","19-001614-co"," 195.00"," 195.00","0.00"
"120","19-001616-co"," 198.50"," 198.50","0.00"
"121","19-001618-co"," 195.00"," 195.00","0.00"
"122","19-001620-co"," 195.00"," 195.00","0.00"
"123","19-001622-co"," 199.53"," 199.53","0.00"
"124","19-001623-co"," 195.00"," 195.00","0.00"
"125","19-001624-co"," 195.00"," 195.00","0.00"
"126","19-001625-co"," 2.70"," 2.70","0.00"
"127","19-001626-co"," 205.00"," 205.00","0.00"
"128","19-001627-co"," 206.27"," 206.27","0.00"
"129","19-001629-co"," 205.00"," 205.00","0.00"
"130","19-001630-co"," 205.00"," 205.00","0.00"
"131","19-001631-co"," 40.16"," 40.16","0.00"
"132","19-001632-co"," 195.00"," 195.00","0.00"
"133","19-001633-co"," 195.00"," 195.00","0.00"
"134","19-001634-co"," 7.58"," 7.58","0.00"
"135","19-001635-co"," 195.00"," 195.00","0.00"
"136","19-001637-co"," 195.00"," 195.00","0.00"
"137","19-001638-co"," 205.00"," 205.00","0.00"
"138","19-001642-co"," 0.30"," 0.30","0.00"
"139","19-001643-co"," 195.00"," 195.00","0.00"
"140","19-001644-co"," 195.00"," 195.00","0.00"
"141","19-001645-co"," 195.00"," 195.00","0.00"
"142","19-001646-co"," 195.00"," 195.00","0.00"
"143","19-001695-co"," 215.00"," 215.00","0.00"
"144","19-001571-co"," 195.00"," 195.00","0.00"
"145","19-001573-co"," 195.00"," 195.00","0.00"
"146","19-001574-co"," 198.00"," 198.00","0.00"
"147","19-001576-co"," 4.65"," 4.65","0.00"
"148","19-001577-co"," 195.00"," 195.00","0.00"
"149","19-001578-co"," 195.00"," 195.00","0.00"
"150","19-001579-co"," 215.68"," 215.68","0.00"
"151","19-001580-co"," 195.00"," 195.00","0.00"
"152","19-001581-co"," 195.00"," 195.00","0.00"
"153","19-001582-co"," 195.00"," 195.00","0.00"
"154","19-001583-co"," 195.00"," 195.00","0.00"
"155","19-001584-co"," 195.00"," 195.00","0.00"
"156","19-001585-co"," 195.00"," 195.00","0.00"
"157","19-001586-co"," 329.46"," 329.46","0.00"
"158","19-001587-co"," 206.00"," 206.00","0.00"
"159","19-001588-co"," 205.00"," 205.00","0.00"
"160","19-001589-co"," 205.00"," 205.00","0.00"
"161","19-001590-co"," 195.00"," 195.00","0.00"
"162","19-001591-co"," 195.00"," 195.00","0.00"
"163","19-001592-co"," 205.00"," 205.00","0.00"
"164","19-001595-co"," 225.00"," 225.00","0.00"
"165","19-001520-co"," 195.00"," 195.00","0.00"
"166","19-001521-co"," 207.85"," 207.85","0.00"
"167","19-001528-co"," 195.00"," 195.00","0.00"
"168","19-001529-co"," 198.50"," 198.50","0.00"
"169","19-001530-co"," 205.00"," 205.00","0.00"
"170","19-001531-co"," 195.00"," 195.00","0.00"
"171","19-001532-co"," 195.00"," 195.00","0.00"
"172","19-001533-co"," 195.00"," 195.00","0.00"
"173","19-001534-co"," 195.00"," 195.00","0.00"
"174","19-001535-co"," 195.00"," 195.00","0.00"
"175","19-001536-co"," 195.00"," 195.00","0.00"
"176","19-001537-co"," 195.00"," 195.00","0.00"
"177","19-001538-co"," 205.00"," 205.00","0.00"
"178","19-001541-co"," 195.00"," 195.00","0.00"
"179","19-001542-co"," 209.88"," 209.88","0.00"
"180","19-001543-co"," 195.00"," 195.00","0.00"
"181","19-001544-co"," 0.30"," 0.30","0.00"
"182","19-001545-co"," 215.00"," 215.00","0.00"
"183","19-001546-co"," 1.20"," 1.20","0.00"
"184","19-001547-co"," 196.68"," 196.68","0.00"
"185","19-001548-co"," 195.00"," 195.00","0.00"
"186","19-001549-co"," 205.00"," 205.00","0.00"
"187","19-001550-co"," 195.00"," 195.00","0.00"
"188","19-001551-co"," 205.00"," 205.00","0.00"
"189","19-001552-co"," 205.00"," 205.00","0.00"
"190","19-001553-co"," 195.00"," 195.00","0.00"
"191","19-001557-co"," 198.15"," 198.15","0.00"
"192","19-001560-co"," 195.00"," 195.00","0.00"
"193","19-001562-co"," 265.00"," 265.00","0.00"
"194","19-001563-co"," 196.53"," 196.53","0.00"
"195","19-001564-co"," 195.00"," 195.00","0.00"
"196","19-001565-co"," 215.00"," 215.00","0.00"
"197","19-001567-co"," 185.00"," 185.00","0.00"
"198","19-001500-co"," 195.00"," 195.00","0.00"
"199","19-001501-co"," 195.00"," 195.00","0.00"
"200","19-001503-co"," 205.00"," 205.00","0.00"
"201","19-001505-co"," 208.69"," 208.69","0.00"
"202","19-001517-co"," 315.69"," 315.69","0.00"
"203","19-001518-co"," 205.00"," 205.00","0.00"
"204","19-001519-co"," 195.00"," 195.00","0.00"
"205","19-001455-co"," 195.00"," 195.00","0.00"
"206","19-001456-co"," 0.60"," 0.60","0.00"
"207","19-001457-co"," 195.00"," 195.00","0.00"
"208","19-001458-co"," 195.00"," 195.00","0.00"
"209","19-001460-co"," 195.00"," 195.00","0.00"
"210","19-001462-co"," 195.00"," 195.00","0.00"
"211","19-001463-co"," 195.00"," 195.00","0.00"
"212","19-001464-co"," 195.00"," 195.00","0.00"
"213","19-001465-co"," 205.00"," 205.00","0.00"
"214","19-001466-co"," 195.00"," 195.00","0.00"
"215","19-001468-co"," 205.00"," 205.00","0.00"
"216","19-001469-co"," 215.00"," 215.00","0.00"
"217","19-001470-co"," 205.00"," 205.00","0.00"
"218","19-001471-co"," 195.00"," 195.00","0.00"
"219","19-001472-co"," 195.00"," 195.00","0.00"
"220","19-001476-co"," 215.00"," 215.00","0.00"
"221","19-001477-co"," 195.00"," 195.00","0.00"
"222","19-001478-co"," 215.00"," 215.00","0.00"
"223","19-001479-co"," 195.00"," 195.00","0.00"
"224","19-001480-co"," 195.00"," 195.00","0.00"
"225","19-001481-co"," 205.00"," 205.00","0.00"
"226","19-001482-co"," 195.00"," 195.00","0.00"
"227","19-001483-co"," 195.00"," 195.00","0.00"
"228","19-001487-co"," 205.00"," 205.00","0.00"
"229","19-001488-co"," 1.50"," 1.50","0.00"
"230","19-001490-co"," 195.00"," 195.00","0.00"
"231","19-001409-co"," 195.00"," 195.00","0.00"
"232","19-001410-co"," 195.00"," 195.00","0.00"
"233","19-001415-co"," 195.00"," 195.00","0.00"
"234","19-001416-co"," 195.00"," 195.00","0.00"
"235","19-001419-co"," 195.00"," 195.00","0.00"
"236","19-001420-co"," 205.00"," 205.00","0.00"
"237","19-001423-co"," 215.00"," 215.00","0.00"
"238","19-001424-co"," 310.00"," 310.00","0.00"
"239","19-001425-co"," 195.00"," 195.00","0.00"
"240","19-001426-co"," 205.00"," 205.00","0.00"
"241","19-001427-co"," 195.00"," 195.00","0.00"
"242","19-001428-co"," 195.00"," 195.00","0.00"
"243","19-001430-co"," 195.00"," 195.00","0.00"
"244","19-001433-co"," 4.85"," 4.85","0.00"
"245","19-001436-co"," 316.29"," 316.29","0.00"
"246","19-001447-co"," 195.00"," 195.00","0.00"
"247","19-001448-co"," 310.00"," 310.00","0.00"
"248","19-001449-co"," 195.00"," 195.00","0.00"
"249","19-001450-co"," 195.00"," 195.00","0.00"
"250","19-001451-co"," 320.00"," 320.00","0.00"
"251","19-001356-co"," 205.00"," 205.00","0.00"
"252","19-001357-co"," 195.00"," 195.00","0.00"
"253","19-001359-co"," 205.00"," 205.00","0.00"
"254","19-001360-co"," 195.00"," 195.00","0.00"
"255","19-001361-co"," 195.00"," 195.00","0.00"
"256","19-001362-co"," 195.00"," 195.00","0.00"
"257","19-001363-co"," 215.00"," 215.00","0.00"
"258","19-001365-co"," 195.00"," 195.00","0.00"
"259","19-001366-co"," 205.00"," 205.00","0.00"
"260","19-001373-co"," 0.75"," 0.75","0.00"
"261","19-001375-co"," 310.00"," 310.00","0.00"
"262","19-001378-co"," 195.00"," 195.00","0.00"
"263","19-001379-co"," 205.00"," 205.00","0.00"
"264","19-001381-co"," 195.00"," 195.00","0.00"
"265","19-001382-co"," 195.00"," 195.00","0.00"
"266","19-001387-co"," 208.50"," 208.50","0.00"
"267","19-001402-co"," 205.00"," 205.00","0.00"
"268","19-001403-co"," 195.00"," 195.00","0.00"
"269","19-001404-co"," 205.00"," 205.00","0.00"
"270","19-001405-co"," 195.00"," 195.00","0.00"
"271","19-001407-co"," 205.00"," 205.00","0.00"
"272","19-001311-co"," 195.00"," 195.00","0.00"
"273","19-001312-co"," 310.00"," 310.00","0.00"
"274","19-001319-co"," 195.00"," 195.00","0.00"
"275","19-001323-co"," 203.50"," 203.50","0.00"
"276","19-001326-co"," 10.00"," 10.00","0.00"
"277","19-001328-co"," 310.00"," 310.00","0.00"
"278","19-001329-co"," 195.00"," 195.00","0.00"
"279","19-001333-co"," 195.00"," 195.00","0.00"
"280","19-001334-co"," 0.30"," 0.30","0.00"
"281","19-001335-co"," 205.00"," 205.00","0.00"
"282","19-001336-co"," 310.00"," 310.00","0.00"
"283","19-001337-co"," 205.00"," 205.00","0.00"
"284","19-001338-co"," 195.00"," 195.00","0.00"
"285","19-001339-co"," 214.25"," 214.25","0.00"
"286","19-001340-co"," 205.02"," 205.02","0.00"
"287","19-001341-co"," 215.00"," 215.00","0.00"
"288","19-001342-co"," 196.05"," 196.05","0.00"
"289","19-001343-co"," 195.00"," 195.00","0.00"
"290","19-001344-co"," 195.00"," 195.00","0.00"
"291","19-001345-co"," 195.00"," 195.00","0.00"
"292","19-001346-co"," 200.57"," 200.57","0.00"
"293","19-001349-co"," 205.00"," 205.00","0.00"
"294","19-001350-co"," 215.00"," 215.00","0.00"
"295","19-001352-co"," 205.00"," 205.00","0.00"
"296","19-001354-co"," 195.00"," 195.00","0.00"
"297","19-001309-co"," 195.00"," 195.00","0.00"
"298","19-001310-co"," 205.00"," 205.00","0.00"
"299","19-001260-co"," 215.00"," 215.00","0.00"
"300","19-001264-co"," 205.00"," 205.00","0.00"
"301","19-001265-co"," 195.00"," 195.00","0.00"
"302","19-001266-co"," 195.00"," 195.00","0.00"
"303","19-001267-co"," 195.00"," 195.00","0.00"
"304","19-001268-co"," 202.73"," 202.73","0.00"
"305","19-001269-co"," 195.00"," 195.00","0.00"
"306","19-001271-co"," 195.00"," 195.00","0.00"
"307","19-001272-co"," 195.00"," 195.00","0.00"
"308","19-001273-co"," 205.00"," 205.00","0.00"
"309","19-001274-co"," 313.50"," 313.50","0.00"
"310","19-001275-co"," 195.00"," 195.00","0.00"
"311","19-001276-co"," 195.00"," 195.00","0.00"
"312","19-001278-co"," 199.19"," 199.19","0.00"
"313","19-001280-co"," 198.50"," 198.50","0.00"
"314","19-001281-co"," 195.00"," 195.00","0.00"
"315","19-001282-co"," 205.00"," 205.00","0.00"
"316","19-001283-co"," 195.00"," 195.00","0.00"
"317","19-001285-co"," 205.00"," 205.00","0.00"
"318","19-001287-co"," 195.00"," 195.00","0.00"
"319","19-001288-co"," 215.00"," 215.00","0.00"
"320","19-001291-co"," 205.00"," 205.00","0.00"
"321","19-001292-co"," 0.45"," 0.45","0.00"
"322","19-001295-co"," 195.00"," 195.00","0.00"
"323","19-001296-co"," 195.00"," 195.00","0.00"
"324","19-001297-co"," 195.00"," 195.00","0.00"
"325","19-001298-co"," 195.00"," 195.00","0.00"
"326","19-001299-co"," 195.00"," 195.00","0.00"
"327","19-001305-co"," 195.00"," 195.00","0.00"
"328","19-001306-co"," 195.00"," 195.00","0.00"
"329","19-001307-co"," 215.00"," 215.00","0.00"
"330","19-001308-co"," 216.00"," 216.00","0.00"
"331","19-001206-co"," 215.00"," 215.00","0.00"
"332","19-001207-co"," 195.00"," 195.00","0.00"
"333","19-001208-co"," 195.00"," 195.00","0.00"
"334","19-001209-co"," 205.00"," 205.00","0.00"
"335","19-001217-co"," 326.03"," 326.03","0.00"
"336","19-001218-co"," 195.00"," 195.00","0.00"
"337","19-001221-co"," 198.65"," 198.65","0.00"
"338","19-001222-co"," 195.00"," 195.00","0.00"
"339","19-001224-co"," 198.50"," 198.50","0.00"
"340","19-001225-co"," 195.00"," 195.00","0.00"
"341","19-001226-co"," 195.00"," 195.00","0.00"
"342","19-001228-co"," 195.00"," 195.00","0.00"
"343","19-001229-co"," 205.00"," 205.00","0.00"
"344","19-001231-co"," 212.67"," 212.67","0.00"
"345","19-001233-co"," 214.76"," 214.76","0.00"
"346","19-001234-co"," 195.00"," 195.00","0.00"
"347","19-001236-co"," 195.00"," 195.00","0.00"
"348","19-001237-co"," 205.00"," 205.00","0.00"
"349","19-001243-co"," 195.00"," 195.00","0.00"
"350","19-001246-co"," 215.00"," 215.00","0.00"
"351","19-001247-co"," 195.00"," 195.00","0.00"
"352","19-001248-co"," 195.00"," 195.00","0.00"
"353","19-001249-co"," 205.00"," 205.00","0.00"
"354","19-001250-co"," 205.00"," 205.00","0.00"
"355","19-001251-co"," 195.00"," 195.00","0.00"
"356","19-001252-co"," 195.00"," 195.00","0.00"
"357","19-001253-co"," 205.00"," 205.00","0.00"
"358","19-001255-co"," 195.00"," 195.00","0.00"
"359","19-001175-co"," 195.00"," 195.00","0.00"
"360","19-001178-co"," 209.88"," 209.88","0.00"
"361","19-001179-co"," 195.00"," 195.00","0.00"
"362","19-001180-co"," 205.00"," 205.00","0.00"
"363","19-001181-co"," 317.13"," 317.13","0.00"
"364","19-001184-co"," 195.00"," 195.00","0.00"
"365","19-001185-co"," 195.00"," 195.00","0.00"
"366","19-001190-co"," 295.00"," 295.00","0.00"
"367","19-001192-co"," 195.00"," 195.00","0.00"
"368","19-001193-co"," 198.50"," 198.50","0.00"
"369","19-001194-co"," 195.00"," 195.00","0.00"
"370","19-001195-co"," 215.00"," 215.00","0.00"
"371","19-001196-co"," 195.00"," 195.00","0.00"
"372","19-001199-co"," 0.90"," 0.90","0.00"
"373","19-001201-co"," 215.00"," 215.00","0.00"
"374","19-001205-co"," 195.00"," 195.00","0.00"
"375","19-001139-co"," 205.15"," 205.15","0.00"
"376","19-001140-co"," 205.00"," 205.00","0.00"
"377","19-001141-co"," 205.00"," 205.00","0.00"
"378","19-001142-co"," 195.00"," 195.00","0.00"
"379","19-001143-co"," 195.00"," 195.00","0.00"
"380","19-001144-co"," 215.00"," 215.00","0.00"
"381","19-001145-co"," 195.00"," 195.00","0.00"
"382","19-001146-co"," 205.00"," 205.00","0.00"
"383","19-001147-co"," 195.00"," 195.00","0.00"
"384","19-001151-co"," 195.00"," 195.00","0.00"
"385","19-001152-co"," 198.84"," 198.84","0.00"
"386","19-001153-co"," 0.30"," 0.30","0.00"
"387","19-001154-co"," 196.38"," 196.38","0.00"
"388","19-001155-co"," 195.00"," 195.00","0.00"
"389","19-001158-co"," 205.00"," 205.00","0.00"
"390","19-001161-co"," 265.00"," 265.00","0.00"
"391","19-001163-co"," 205.00"," 205.00","0.00"
"392","19-001168-co"," 310.00"," 310.00","0.00"
"393","19-001169-co"," 195.00"," 195.00","0.00"
"394","19-001170-co"," 195.00"," 195.00","0.00"
"395","19-001171-co"," 195.00"," 195.00","0.00"
"396","19-001173-co"," 195.00"," 195.00","0.00"
"397","19-001174-co"," 195.00"," 195.00","0.00"
"398","19-001108-co"," 195.00"," 195.00","0.00"
"399","19-001116-co"," 1.38"," 1.38","0.00"
"400","19-001118-co"," 195.00"," 195.00","0.00"
"401","19-001120-co"," 0.30"," 0.30","0.00"
"402","19-001121-co"," 195.00"," 195.00","0.00"
"403","19-001124-co"," 223.95"," 223.95","0.00"
"404","19-001125-co"," 295.00"," 295.00","0.00"
"405","19-001126-co"," 225.00"," 225.00","0.00"
"406","19-001129-co"," 223.61"," 223.61","0.00"
"407","19-000810-ci"," 410.00"," 410.00","0.00"
"408","19-001130-co"," 228.50"," 228.50","0.00"
"409","19-001136-co"," 197.10"," 197.10","0.00"
"410","19-001138-co"," 205.00"," 205.00","0.00"
"411","19-001051-co"," 195.00"," 195.00","0.00"
"412","19-001052-co"," 195.00"," 195.00","0.00"
"413","19-001054-co"," 0.15"," 0.15","0.00"
"414","19-001055-co"," 195.00"," 195.00","0.00"
"415","19-001064-co"," 195.00"," 195.00","0.00"
"416","19-001065-co"," 195.00"," 195.00","0.00"
"417","19-001066-co"," 200.33"," 200.33","0.00"
"418","19-001067-co"," 195.00"," 195.00","0.00"
"419","19-001068-co"," 207.07"," 207.07","0.00"
"420","19-001069-co"," 195.00"," 195.00","0.00"
"421","19-001070-co"," 205.00"," 205.00","0.00"
"422","19-001071-co"," 195.00"," 195.00","0.00"
"423","19-001074-co"," 195.00"," 195.00","0.00"
"424","19-001075-co"," 205.00"," 205.00","0.00"
"425","19-001088-co"," 205.00"," 205.00","0.00"
"426","19-001089-co"," 195.00"," 195.00","0.00"
"427","19-001091-co"," 196.38"," 196.38","0.00"
"428","19-001094-co"," 205.00"," 205.00","0.00"
"429","19-001095-co"," 195.00"," 195.00","0.00"
"430","19-001096-co"," 205.00"," 205.00","0.00"
"431","19-001043-co"," 195.00"," 195.00","0.00"
"432","19-001011-co"," 205.00"," 205.00","0.00"
"433","19-001012-co"," 93.00"," 23.00","70.00"
"434","19-001013-co"," 0.00"," 0.00","0.00"
"435","19-001014-co"," 195.00"," 195.00","0.00"
"436","19-001015-co"," 0.30"," 0.30","0.00"
"437","19-001017-co"," 195.00"," 195.00","0.00"
"438","19-001018-co"," 195.00"," 195.00","0.00"
"439","19-001019-co"," 195.00"," 195.00","0.00"
"440","19-001021-co"," 195.00"," 195.00","0.00"
"441","19-001022-co"," 215.88"," 215.88","0.00"
"442","19-001026-co"," 204.68"," 204.68","0.00"
"443","19-001027-co"," 195.00"," 195.00","0.00"
"444","19-001028-co"," 214.76"," 214.76","0.00"
"445","19-001029-co"," 195.00"," 195.00","0.00"
"446","19-001030-co"," 195.00"," 195.00","0.00"
"447","19-001031-co"," 0.15"," 0.15","0.00"
"448","19-001032-co"," 0.30"," 0.30","0.00"
"449","19-001033-co"," 212.20"," 212.20","0.00"
"450","19-001035-co"," 205.00"," 205.00","0.00"
"451","19-001036-co"," 226.94"," 226.94","0.00"
"452","19-001039-co"," 215.00"," 215.00","0.00"
"453","19-001040-co"," 1.50"," 1.50","0.00"
"454","19-001042-co"," 195.00"," 195.00","0.00"
