"","case_number","to_pay","paid","balance"
"252","19-008698-co"," 205.00"," 205.00","0.00"
"253","19-008700-co"," 195.00"," 195.00","0.00"
"254","19-008701-co"," 195.00"," 195.00","0.00"
"255","19-008702-co"," 0.15"," 0.15","0.00"
"256","19-008703-co"," 205.00"," 205.00","0.00"
"257","19-008704-co"," 2.10"," 2.10","0.00"
"258","19-008705-co"," 195.00"," 195.00","0.00"
"259","19-008706-co"," 195.00"," 195.00","0.00"
"260","19-008707-co"," 195.00"," 195.00","0.00"
"261","19-008708-co"," 195.00"," 195.00","0.00"
"262","19-008710-co"," 195.00"," 195.00","0.00"
"263","19-008711-co"," 195.00"," 195.00","0.00"
"264","19-008712-co"," 332.95"," 332.95","0.00"
"265","19-008715-co"," 217.30"," 217.30","0.00"
"266","19-008717-co"," 195.00"," 195.00","0.00"
"267","19-008719-co"," 195.00"," 195.00","0.00"
"268","19-008720-co"," 195.00"," 195.00","0.00"
"269","19-008721-co"," 205.00"," 205.00","0.00"
"270","19-008722-co"," 195.00"," 195.00","0.00"
"271","19-008726-co"," 195.00"," 195.00","0.00"
"272","19-008727-co"," 205.00"," 205.00","0.00"
"273","19-008728-co"," 211.78"," 211.78","0.00"
"274","19-008731-co"," 225.00"," 225.00","0.00"
"275","19-008733-co"," 195.00"," 195.00","0.00"
"276","19-008734-co"," 195.00"," 195.00","0.00"
"277","19-008735-co"," 195.00"," 195.00","0.00"
"278","19-008737-co"," 196.38"," 196.38","0.00"
"279","19-008738-co"," 195.00"," 195.00","0.00"
"280","19-008740-co"," 205.00"," 205.00","0.00"
"281","19-008741-co"," 200.57"," 200.57","0.00"
"282","19-008743-co"," 205.00"," 205.00","0.00"
"283","19-008744-co"," 195.00"," 195.00","0.00"
"284","19-008745-co"," 1.05"," 1.05","0.00"
"285","19-008746-co"," 195.00"," 195.00","0.00"
"286","19-008747-co"," 195.00"," 195.00","0.00"
"287","19-008748-co"," 205.00"," 205.00","0.00"
"288","19-008751-co"," 205.00"," 205.00","0.00"
"289","19-008752-co"," 195.00"," 195.00","0.00"
"290","19-008753-co"," 195.00"," 195.00","0.00"
"291","19-008754-co"," 205.00"," 205.00","0.00"
"292","19-008755-co"," 195.00"," 195.00","0.00"
"293","19-008756-co"," 195.00"," 195.00","0.00"
"294","19-008757-co"," 225.00"," 225.00","0.00"
"295","19-008658-co"," 195.00"," 195.00","0.00"
"296","19-008659-co"," 200.57"," 200.57","0.00"
"297","19-008660-co"," 195.00"," 195.00","0.00"
"298","19-008666-co"," 200.78"," 200.78","0.00"
"299","19-008671-co"," 220.20"," 220.20","0.00"
"300","19-008672-co"," 195.00"," 195.00","0.00"
"301","19-008673-co"," 195.00"," 195.00","0.00"
"302","19-008674-co"," 205.00"," 205.00","0.00"
"303","19-008675-co"," 205.00"," 205.00","0.00"
"304","19-008676-co"," 195.00"," 195.00","0.00"
"305","19-008677-co"," 198.50"," 198.50","0.00"
"306","19-008678-co"," 195.00"," 195.00","0.00"
"307","19-008679-co"," 195.00"," 195.00","0.00"
"308","19-008681-co"," 195.00"," 195.00","0.00"
"309","19-008682-co"," 205.00"," 205.00","0.00"
"310","19-008683-co"," 215.00"," 215.00","0.00"
"311","19-008684-co"," 310.69"," 310.69","0.00"
"312","19-008685-co"," 208.50"," 208.50","0.00"
"313","19-008686-co"," 245.00"," 245.00","0.00"
"314","19-008687-co"," 205.00"," 205.00","0.00"
"315","19-008688-co"," 195.00"," 195.00","0.00"
"316","19-008689-co"," 195.00"," 195.00","0.00"
"317","19-008691-co"," 215.00"," 215.00","0.00"
"318","19-008692-co"," 216.51"," 216.51","0.00"
"319","19-008693-co"," 185.00"," 185.00","0.00"
