"","case_number","to_pay","paid","balance"
"59","19-008073-co"," 0.60"," 0.60","0.00"
"60","19-008077-co"," 224.00"," 224.00","0.00"
"61","19-008087-co"," 195.00"," 195.00","0.00"
"62","19-008089-co"," 206.38"," 206.38","0.00"
"63","19-008090-co"," 195.00"," 195.00","0.00"
"64","19-008092-co"," 195.00"," 195.00","0.00"
"65","19-008093-co"," 195.00"," 195.00","0.00"
"66","19-008095-co"," 195.00"," 195.00","0.00"
"67","19-008096-co"," 195.00"," 195.00","0.00"
"68","19-008097-co"," 195.00"," 195.00","0.00"
"69","19-008098-co"," 195.00"," 195.00","0.00"
"70","19-008099-co"," 195.00"," 195.00","0.00"
"71","19-008100-co"," 195.00"," 195.00","0.00"
"72","19-008101-co"," 318.30"," 318.30","0.00"
"73","19-008103-co"," 195.00"," 195.00","0.00"
"74","19-008104-co"," 195.00"," 195.00","0.00"
"75","19-008105-co"," 0.30"," 0.30","0.00"
"76","19-008106-co"," 215.00"," 215.00","0.00"
"77","19-008107-co"," 205.00"," 205.00","0.00"
"78","19-008069-co"," 0.15"," 0.15","0.00"
"79","19-008071-co"," 195.00"," 195.00","0.00"
"80","19-008034-co"," 205.00"," 205.00","0.00"
"81","19-008040-co"," 205.00"," 205.00","0.00"
"82","19-008041-co"," 195.00"," 195.00","0.00"
"83","19-008042-co"," 216.38"," 216.38","0.00"
"84","19-008043-co"," 332.07"," 332.07","0.00"
"85","19-006419-ci"," 400.00"," 400.00","0.00"
"86","19-008045-co"," 205.00"," 205.00","0.00"
"87","19-008046-co"," 196.29"," 196.29","0.00"
"88","19-008047-co"," 215.00"," 215.00","0.00"
"89","19-008049-co"," 205.00"," 205.00","0.00"
"90","19-008051-co"," 0.00"," 0.00","0.00"
"91","19-008052-co"," 205.00"," 205.00","0.00"
"92","19-008053-co"," 205.00"," 205.00","0.00"
"93","19-008054-co"," 195.00"," 195.00","0.00"
"94","19-008055-co"," 195.00"," 195.00","0.00"
"95","19-008056-co"," 215.00"," 215.00","0.00"
"96","19-008057-co"," 215.00"," 215.00","0.00"
"97","19-008058-co"," 195.00"," 195.00","0.00"
"98","19-008059-co"," 205.00"," 205.00","0.00"
"99","19-008060-co"," 205.00"," 205.00","0.00"
"100","19-008061-co"," 205.00"," 205.00","0.00"
"101","19-008063-co"," 205.00"," 205.00","0.00"
"102","19-007941-co"," 205.90"," 205.90","0.00"
"103","19-007943-co"," 215.00"," 215.00","0.00"
"104","19-007944-co"," 205.00"," 205.00","0.00"
"105","19-007945-co"," 205.00"," 205.00","0.00"
"106","19-007946-co"," 215.00"," 215.00","0.00"
"107","19-007947-co"," 195.00"," 195.00","0.00"
"108","19-007952-co"," 205.00"," 205.00","0.00"
"109","19-007953-co"," 196.38"," 196.38","0.00"
"110","19-007954-co"," 195.00"," 195.00","0.00"
"111","19-007956-co"," 195.00"," 195.00","0.00"
"112","19-007957-co"," 195.00"," 195.00","0.00"
"113","19-007958-co"," 195.00"," 195.00","0.00"
"114","19-007959-co"," 195.00"," 195.00","0.00"
"115","19-007960-co"," 195.00"," 195.00","0.00"
"116","19-007961-co"," 215.00"," 215.00","0.00"
"117","19-007962-co"," 205.00"," 205.00","0.00"
"118","19-007963-co"," 195.00"," 195.00","0.00"
"119","19-007964-co"," 195.00"," 195.00","0.00"
"120","19-007965-co"," 330.00"," 330.00","0.00"
"121","19-007966-co"," 10.00"," 10.00","0.00"
"122","19-007967-co"," 20.00"," 20.00","0.00"
"123","19-007968-co"," 20.00"," 20.00","0.00"
"124","19-007969-co"," 195.00"," 195.00","0.00"
"125","19-007970-co"," 195.00"," 195.00","0.00"
"126","19-007971-co"," 20.00"," 20.00","0.00"
"127","19-007972-co"," 195.00"," 195.00","0.00"
"128","19-007973-co"," 20.00"," 20.00","0.00"
"129","19-007974-co"," 10.00"," 10.00","0.00"
"130","19-007975-co"," 10.00"," 10.00","0.00"
"131","19-007976-co"," 10.00"," 10.00","0.00"
"132","19-007977-co"," 10.00"," 10.00","0.00"
"133","19-007978-co"," 10.00"," 10.00","0.00"
"134","19-007979-co"," 10.00"," 10.00","0.00"
"135","19-007980-co"," 10.00"," 10.00","0.00"
"136","19-007981-co"," 10.00"," 10.00","0.00"
"137","19-007982-co"," 195.00"," 195.00","0.00"
"138","19-007983-co"," 10.00"," 10.00","0.00"
"139","19-007984-co"," 10.00"," 10.00","0.00"
"140","19-007985-co"," 195.00"," 195.00","0.00"
"141","19-007986-co"," 195.00"," 195.00","0.00"
"142","19-007987-co"," 195.00"," 195.00","0.00"
"143","19-007988-co"," 195.00"," 195.00","0.00"
"144","19-007989-co"," 205.00"," 205.00","0.00"
"145","19-007990-co"," 205.00"," 205.00","0.00"
"146","19-007991-co"," 195.00"," 195.00","0.00"
"147","19-007992-co"," 3.00"," 3.00","0.00"
"148","19-007993-co"," 205.00"," 205.00","0.00"
"149","19-007994-co"," 205.00"," 205.00","0.00"
"150","19-007995-co"," 198.45"," 198.45","0.00"
"151","19-007997-co"," 195.00"," 195.00","0.00"
"152","19-007999-co"," 195.00"," 195.00","0.00"
"153","19-008001-co"," 195.00"," 195.00","0.00"
"154","19-008002-co"," 0.30"," 0.30","0.00"
"155","19-008003-co"," 220.85"," 220.85","0.00"
"156","19-008004-co"," 195.00"," 195.00","0.00"
"157","19-008005-co"," 195.00"," 195.00","0.00"
"158","19-008006-co"," 195.00"," 195.00","0.00"
"159","19-008009-co"," 205.00"," 205.00","0.00"
"160","19-008011-co"," 195.00"," 195.00","0.00"
"161","19-008015-co"," 205.00"," 205.00","0.00"
"162","19-008016-co"," 195.00"," 195.00","0.00"
"163","19-008017-co"," 205.00"," 205.00","0.00"
"164","19-007870-co"," 195.00"," 195.00","0.00"
"165","19-007872-co"," 198.50"," 198.50","0.00"
"166","19-007878-co"," 205.00"," 205.00","0.00"
"167","19-007881-co"," 195.00"," 195.00","0.00"
"168","19-007884-co"," 195.00"," 195.00","0.00"
"169","19-007885-co"," 195.00"," 195.00","0.00"
"170","19-007891-co"," 205.00"," 205.00","0.00"
"171","19-007894-co"," 205.00"," 205.00","0.00"
"172","19-007899-co"," 313.50"," 313.50","0.00"
"173","19-007908-co"," 205.00"," 205.00","0.00"
"174","19-007911-co"," 195.00"," 195.00","0.00"
"175","19-007912-co"," 195.00"," 195.00","0.00"
"176","19-007913-co"," 205.00"," 205.00","0.00"
"177","19-007914-co"," 209.98"," 209.98","0.00"
"178","19-007915-co"," 205.00"," 205.00","0.00"
"179","19-007919-co"," 195.00"," 195.00","0.00"
"180","19-007921-co"," 200.57"," 200.57","0.00"
"181","19-007922-co"," 195.00"," 195.00","0.00"
"182","19-007923-co"," 195.00"," 195.00","0.00"
"183","19-007925-co"," 198.50"," 198.50","0.00"
"184","19-007926-co"," 216.14"," 216.14","0.00"
"185","19-007928-co"," 196.00"," 196.00","0.00"
"186","19-007929-co"," 209.88"," 209.88","0.00"
"187","19-007931-co"," 215.00"," 215.00","0.00"
"188","19-007932-co"," 199.88"," 199.88","0.00"
"189","19-007934-co"," 205.00"," 205.00","0.00"
"190","19-007936-co"," 205.00"," 205.00","0.00"
"191","19-007938-co"," 310.00"," 310.00","0.00"
"192","19-006365-ci"," 395.00"," 395.00","0.00"
"193","19-007939-co"," 215.00"," 215.00","0.00"
"194","19-006320-ci"," 410.00"," 410.00","0.00"
"195","19-007867-co"," 195.00"," 195.00","0.00"
"196","19-007897-co"," 195.00"," 195.00","0.00"
"197","19-007829-co"," 0.90"," 0.90","0.00"
"198","19-007830-co"," 195.00"," 195.00","0.00"
"199","19-007831-co"," 195.00"," 195.00","0.00"
"200","19-007832-co"," 195.00"," 195.00","0.00"
"201","19-007833-co"," 195.00"," 195.00","0.00"
"202","19-007834-co"," 205.00"," 205.00","0.00"
"203","19-007835-co"," 205.00"," 205.00","0.00"
"204","19-007836-co"," 195.00"," 195.00","0.00"
"205","19-007837-co"," 199.19"," 199.19","0.00"
"206","19-007838-co"," 205.00"," 205.00","0.00"
"207","19-007839-co"," 215.00"," 215.00","0.00"
"208","19-007840-co"," 195.00"," 195.00","0.00"
"209","19-007842-co"," 205.00"," 205.00","0.00"
"210","19-007843-co"," 205.00"," 205.00","0.00"
"211","19-007844-co"," 195.00"," 195.00","0.00"
"212","19-007846-co"," 195.00"," 195.00","0.00"
"213","19-007848-co"," 195.00"," 195.00","0.00"
"214","19-007849-co"," 198.50"," 198.50","0.00"
"215","19-007850-co"," 195.00"," 195.00","0.00"
"216","19-007851-co"," 198.50"," 198.50","0.00"
"217","19-007852-co"," 208.50"," 208.50","0.00"
"218","19-007853-co"," 205.00"," 205.00","0.00"
"219","19-007854-co"," 202.00"," 202.00","0.00"
"220","19-007855-co"," 195.00"," 195.00","0.00"
"221","19-007856-co"," 2.10"," 2.10","0.00"
"222","19-007857-co"," 195.00"," 195.00","0.00"
"223","19-007859-co"," 195.69"," 195.69","0.00"
"224","19-007862-co"," 202.10"," 202.10","0.00"
"225","19-007863-co"," 195.00"," 195.00","0.00"
"226","19-007864-co"," 195.00"," 195.00","0.00"
"227","19-007865-co"," 0.30"," 0.30","0.00"
"228","19-007866-co"," 205.00"," 205.00","0.00"
"229","19-007783-co"," 205.00"," 205.00","0.00"
"230","19-007784-co"," 195.00"," 195.00","0.00"
"231","19-007792-co"," 205.00"," 205.00","0.00"
"232","19-007793-co"," 195.00"," 195.00","0.00"
"233","19-007794-co"," 2.70"," 2.70","0.00"
"234","19-007796-co"," 199.19"," 199.19","0.00"
"235","19-007797-co"," 195.00"," 195.00","0.00"
"236","19-007798-co"," 195.00"," 195.00","0.00"
"237","19-007799-co"," 195.00"," 195.00","0.00"
"238","19-007800-co"," 195.00"," 195.00","0.00"
"239","19-007801-co"," 209.38"," 209.38","0.00"
"240","19-007802-co"," 195.00"," 195.00","0.00"
"241","19-007804-co"," 205.00"," 205.00","0.00"
"242","19-007805-co"," 195.00"," 195.00","0.00"
"243","19-007806-co"," 195.00"," 195.00","0.00"
"244","19-007807-co"," 195.00"," 195.00","0.00"
"245","19-007808-co"," 205.00"," 205.00","0.00"
"246","19-007809-co"," 195.00"," 195.00","0.00"
"247","19-007810-co"," 320.00"," 320.00","0.00"
"248","19-007816-co"," 195.00"," 195.00","0.00"
"249","19-007825-co"," 195.00"," 195.00","0.00"
"250","19-007826-co"," 205.00"," 205.00","0.00"
"251","19-007827-co"," 215.00"," 215.00","0.00"
"252","19-007828-co"," 195.00"," 195.00","0.00"
"253","19-007718-co"," 195.69"," 195.69","0.00"
"254","19-007719-co"," 206.54"," 206.54","0.00"
"255","19-007727-co"," 310.00"," 310.00","0.00"
"256","19-007728-co"," 195.00"," 195.00","0.00"
"257","19-007732-co"," 1.59"," 1.59","0.00"
"258","19-007733-co"," 205.00"," 205.00","0.00"
"259","19-007736-co"," 195.69"," 195.69","0.00"
"260","19-007738-co"," 195.00"," 195.00","0.00"
"261","19-007742-co"," 195.00"," 195.00","0.00"
"262","19-007743-co"," 0.60"," 0.60","0.00"
"263","19-007744-co"," 205.00"," 205.00","0.00"
"264","19-007745-co"," 0.15"," 0.15","0.00"
"265","19-007747-co"," 195.00"," 195.00","0.00"
"266","19-007749-co"," 202.52"," 202.52","0.00"
"267","19-007751-co"," 205.00"," 205.00","0.00"
"268","19-007752-co"," 195.00"," 195.00","0.00"
"269","19-007754-co"," 195.00"," 195.00","0.00"
"270","19-007755-co"," 195.00"," 195.00","0.00"
"271","19-007756-co"," 195.00"," 195.00","0.00"
"272","19-007758-co"," 195.00"," 195.00","0.00"
"273","19-007763-co"," 226.47"," 226.47","0.00"
"274","19-007770-co"," 195.00"," 195.00","0.00"
"275","19-007771-co"," 205.00"," 205.00","0.00"
"276","19-007772-co"," 198.50"," 198.50","0.00"
"277","19-007773-co"," 215.00"," 215.00","0.00"
"278","19-007774-co"," 205.00"," 205.00","0.00"
"279","19-006267-ci"," 410.00"," 410.00","0.00"
"280","19-007780-co"," 195.00"," 195.00","0.00"
"281","19-007781-co"," 205.00"," 205.00","0.00"
"282","19-007782-co"," 195.00"," 195.00","0.00"
"283","19-007893-co"," 195.00"," 195.00","0.00"
"284","19-007656-co"," 0.60"," 0.60","0.00"
"285","19-007657-co"," 198.50"," 198.50","0.00"
"286","19-007658-co"," 0.30"," 0.30","0.00"
"287","19-007659-co"," 195.00"," 195.00","0.00"
"288","19-007660-co"," 295.00"," 295.00","0.00"
"289","19-007661-co"," 26.87"," 26.87","0.00"
"290","19-007664-co"," 198.50"," 198.50","0.00"
"291","19-007665-co"," 198.50"," 198.50","0.00"
"292","19-007674-co"," 0.60"," 0.60","0.00"
"293","19-007677-co"," 195.00"," 195.00","0.00"
"294","19-007678-co"," 0.90"," 0.90","0.00"
"295","19-007679-co"," 205.00"," 205.00","0.00"
"296","19-007680-co"," 195.00"," 195.00","0.00"
"297","19-007681-co"," 195.00"," 195.00","0.00"
"298","19-007682-co"," 195.00"," 195.00","0.00"
"299","19-007683-co"," 195.00"," 195.00","0.00"
"300","19-007686-co"," 205.00"," 205.00","0.00"
"301","19-007687-co"," 195.00"," 195.00","0.00"
"302","19-007688-co"," 195.00"," 195.00","0.00"
"303","19-007692-co"," 195.00"," 195.00","0.00"
"304","19-007694-co"," 195.00"," 195.00","0.00"
"305","19-007695-co"," 195.00"," 195.00","0.00"
"306","19-007696-co"," 195.00"," 195.00","0.00"
"307","19-007697-co"," 205.00"," 205.00","0.00"
"308","19-007698-co"," 195.00"," 195.00","0.00"
"309","19-007699-co"," 4.66"," 4.66","0.00"
"310","19-007700-co"," 195.00"," 195.00","0.00"
"311","19-007701-co"," 195.00"," 195.00","0.00"
"312","19-007702-co"," 195.00"," 195.00","0.00"
"313","19-007703-co"," 214.54"," 214.54","0.00"
"314","19-007704-co"," 195.00"," 195.00","0.00"
"315","19-007705-co"," 195.00"," 195.00","0.00"
"316","19-007706-co"," 195.00"," 195.00","0.00"
"317","19-007707-co"," 195.00"," 195.00","0.00"
"318","19-007708-co"," 198.50"," 198.50","0.00"
"319","19-007709-co"," 0.75"," 0.75","0.00"
"320","19-007711-co"," 195.00"," 195.00","0.00"
"321","19-007713-co"," 195.00"," 195.00","0.00"
"322","19-007714-co"," 195.00"," 195.00","0.00"
"323","19-007715-co"," 185.00"," 185.00","0.00"
"324","19-007716-co"," 195.00"," 195.00","0.00"
"325","19-007717-co"," 195.00"," 195.00","0.00"
"326","19-007617-co"," 195.00"," 195.00","0.00"
"327","19-007626-co"," 195.00"," 195.00","0.00"
"328","19-007627-co"," 195.00"," 195.00","0.00"
"329","19-007628-co"," 195.00"," 195.00","0.00"
"330","19-007629-co"," 225.00"," 225.00","0.00"
"331","19-007631-co"," 195.00"," 195.00","0.00"
"332","19-007635-co"," 0.15"," 0.15","0.00"
"333","19-007636-co"," 205.00"," 205.00","0.00"
"334","19-007637-co"," 195.00"," 195.00","0.00"
"335","19-007643-co"," 318.16"," 318.16","0.00"
"336","19-007645-co"," 205.00"," 205.00","0.00"
"337","19-007646-co"," 195.00"," 195.00","0.00"
"338","19-007647-co"," 195.00"," 195.00","0.00"
"339","19-007648-co"," 205.00"," 205.00","0.00"
"340","19-007652-co"," 195.00"," 195.00","0.00"
"341","19-007653-co"," 195.00"," 195.00","0.00"
"342","19-007654-co"," 195.00"," 195.00","0.00"
"343","19-007655-co"," 195.00"," 195.00","0.00"
"344","19-007614-co"," 195.00"," 195.00","0.00"
"345","19-007615-co"," 215.00"," 215.00","0.00"
"346","19-007616-co"," 195.00"," 195.00","0.00"
"347","19-007572-co"," 195.00"," 195.00","0.00"
"348","19-007575-co"," 195.00"," 195.00","0.00"
"349","19-007576-co"," 215.00"," 215.00","0.00"
"350","19-007579-co"," 0.45"," 0.45","0.00"
"351","19-007582-co"," 195.69"," 195.69","0.00"
"352","19-007583-co"," 195.00"," 195.00","0.00"
"353","19-007584-co"," 195.00"," 195.00","0.00"
"354","19-007586-co"," 208.06"," 208.06","0.00"
"355","19-007587-co"," 195.00"," 195.00","0.00"
"356","19-007588-co"," 315.69"," 315.69","0.00"
"357","19-007591-co"," 195.00"," 195.00","0.00"
"358","19-007593-co"," 0.30"," 0.30","0.00"
"359","19-007596-co"," 205.00"," 205.00","0.00"
"360","19-007598-co"," 195.00"," 195.00","0.00"
"361","19-007600-co"," 205.00"," 205.00","0.00"
"362","19-007601-co"," 198.50"," 198.50","0.00"
"363","19-007602-co"," 195.00"," 195.00","0.00"
"364","19-007604-co"," 195.00"," 195.00","0.00"
"365","19-007605-co"," 195.00"," 195.00","0.00"
"366","19-007608-co"," 195.00"," 195.00","0.00"
"367","19-007611-co"," 195.00"," 195.00","0.00"
"368","19-007612-co"," 195.00"," 195.00","0.00"
"369","19-007613-co"," 195.00"," 195.00","0.00"
"370","19-007534-co"," 2.00"," 2.00","0.00"
"371","19-007539-co"," 205.00"," 205.00","0.00"
"372","19-007540-co"," 195.69"," 195.69","0.00"
"373","19-007543-co"," 221.90"," 221.90","0.00"
"374","19-007545-co"," 221.90"," 221.90","0.00"
"375","19-007548-co"," 195.00"," 195.00","0.00"
"376","19-007549-co"," 195.00"," 195.00","0.00"
"377","19-007551-co"," 204.49"," 204.49","0.00"
"378","19-007552-co"," 195.00"," 195.00","0.00"
"379","19-007553-co"," 205.00"," 205.00","0.00"
"380","19-007554-co"," 185.00"," 185.00","0.00"
"381","19-007556-co"," 222.50"," 222.50","0.00"
"382","19-007560-co"," 195.69"," 195.69","0.00"
"383","19-007561-co"," 205.00"," 205.00","0.00"
"384","19-007562-co"," 205.00"," 205.00","0.00"
"385","19-007563-co"," 205.00"," 205.00","0.00"
"386","19-007564-co"," 205.00"," 205.00","0.00"
"387","19-007565-co"," 195.00"," 195.00","0.00"
"388","19-007566-co"," 195.00"," 195.00","0.00"
"389","19-007569-co"," 215.00"," 215.00","0.00"
"390","19-007570-co"," 195.00"," 195.00","0.00"
"391","19-007571-co"," 195.00"," 195.00","0.00"
"392","19-007507-co"," 195.00"," 195.00","0.00"
"393","19-007508-co"," 208.50"," 208.50","0.00"
"394","19-007509-co"," 195.00"," 195.00","0.00"
"395","19-007510-co"," 319.68"," 319.68","0.00"
"396","19-007512-co"," 198.50"," 198.50","0.00"
"397","19-007513-co"," 195.00"," 195.00","0.00"
"398","19-007514-co"," 205.00"," 205.00","0.00"
"399","19-007515-co"," 205.00"," 205.00","0.00"
"400","19-007516-co"," 195.00"," 195.00","0.00"
"401","19-007517-co"," 195.00"," 195.00","0.00"
"402","19-007518-co"," 195.00"," 195.00","0.00"
"403","19-007519-co"," 195.00"," 195.00","0.00"
"404","19-007520-co"," 195.84"," 195.84","0.00"
"405","19-007521-co"," 195.00"," 195.00","0.00"
"406","19-007523-co"," 195.00"," 195.00","0.00"
"407","19-007524-co"," 195.00"," 195.00","0.00"
"408","19-007525-co"," 195.00"," 195.00","0.00"
"409","19-007526-co"," 195.00"," 195.00","0.00"
"410","19-007527-co"," 195.00"," 195.00","0.00"
"411","19-007528-co"," 195.00"," 195.00","0.00"
"412","19-007529-co"," 205.00"," 205.00","0.00"
"413","19-007530-co"," 195.00"," 195.00","0.00"
"414","19-007531-co"," 195.00"," 195.00","0.00"
"415","19-007532-co"," 195.00"," 195.00","0.00"
"416","19-007488-co"," 195.00"," 195.00","0.00"
"417","19-007489-co"," 205.00"," 205.00","0.00"
"418","19-007491-co"," 310.00"," 310.00","0.00"
"419","19-007493-co"," 195.00"," 195.00","0.00"
"420","19-007494-co"," 195.00"," 195.00","0.00"
"421","19-007495-co"," 205.00"," 205.00","0.00"
"422","19-007497-co"," 195.45"," 195.45","0.00"
"423","19-007499-co"," 0.75"," 0.75","0.00"
"424","19-007501-co"," 205.00"," 205.00","0.00"
"425","19-007502-co"," 195.00"," 195.00","0.00"
"426","19-007503-co"," 205.00"," 205.00","0.00"
"427","19-007504-co"," 195.00"," 195.00","0.00"
"428","19-007505-co"," 195.00"," 195.00","0.00"
"429","19-007506-co"," 195.00"," 195.00","0.00"
"430","19-006093-ci"," 106.00"," 106.00","0.00"
"431","19-007440-co"," 205.00"," 205.00","0.00"
"432","19-007441-co"," 205.00"," 205.00","0.00"
"433","19-007442-co"," 198.50"," 198.50","0.00"
"434","19-007443-co"," 215.00"," 215.00","0.00"
"435","19-007444-co"," 195.00"," 195.00","0.00"
"436","19-007445-co"," 195.00"," 195.00","0.00"
"437","19-007446-co"," 320.00"," 320.00","0.00"
"438","19-007447-co"," 195.00"," 195.00","0.00"
"439","19-007448-co"," 0.30"," 0.30","0.00"
"440","19-007449-co"," 199.10"," 199.10","0.00"
"441","19-007451-co"," 195.00"," 195.00","0.00"
"442","19-007454-co"," 295.00"," 295.00","0.00"
"443","19-007460-co"," 195.69"," 195.69","0.00"
"444","19-007461-co"," 205.00"," 205.00","0.00"
"445","19-007463-co"," 205.00"," 205.00","0.00"
"446","19-007464-co"," 195.00"," 195.00","0.00"
"447","19-007467-co"," 205.00"," 205.00","0.00"
"448","19-007479-co"," 195.00"," 195.00","0.00"
"449","19-007481-co"," 205.00"," 205.00","0.00"
"450","19-007484-co"," 205.00"," 205.00","0.00"
"451","19-007485-co"," 195.00"," 195.00","0.00"
"452","19-007439-co"," 195.00"," 195.00","0.00"
"453","19-006054-ci"," 410.00"," 410.00","0.00"
"454","19-006055-ci"," 503.50"," 503.50","0.00"
"455","19-007409-co"," 205.00"," 205.00","0.00"
"456","19-007412-co"," 195.00"," 195.00","0.00"
"457","19-007413-co"," 195.00"," 195.00","0.00"
"458","19-007414-co"," 195.00"," 195.00","0.00"
"459","19-007416-co"," 195.00"," 195.00","0.00"
"460","19-007418-co"," 195.00"," 195.00","0.00"
"461","19-007419-co"," 198.50"," 198.50","0.00"
"462","19-007421-co"," 205.00"," 205.00","0.00"
"463","19-007423-co"," 195.00"," 195.00","0.00"
"464","19-007424-co"," 195.00"," 195.00","0.00"
"465","19-007425-co"," 195.00"," 195.00","0.00"
"466","19-007426-co"," 205.00"," 205.00","0.00"
"467","19-007427-co"," 205.00"," 205.00","0.00"
"468","19-007428-co"," 209.19"," 209.19","0.00"
"469","19-007430-co"," 195.00"," 195.00","0.00"
"470","19-007431-co"," 202.00"," 202.00","0.00"
"471","19-007433-co"," 205.00"," 205.00","0.00"
"472","19-007435-co"," 195.00"," 195.00","0.00"
"473","19-007436-co"," 195.00"," 195.00","0.00"
"474","19-007437-co"," 195.00"," 195.00","0.00"
"475","19-007438-co"," 205.00"," 205.00","0.00"
"476","19-007364-co"," 235.00"," 235.00","0.00"
"477","19-007365-co"," 215.08"," 215.08","0.00"
"478","19-007366-co"," 205.00"," 205.00","0.00"
"479","19-007368-co"," 215.00"," 215.00","0.00"
"480","19-007369-co"," 205.00"," 205.00","0.00"
"481","19-007370-co"," 205.00"," 205.00","0.00"
"482","19-007376-co"," 195.00"," 195.00","0.00"
"483","19-007377-co"," 205.69"," 205.69","0.00"
"484","19-007378-co"," 205.00"," 205.00","0.00"
"485","19-007379-co"," 0.60"," 0.60","0.00"
"486","19-007383-co"," 195.00"," 195.00","0.00"
"487","19-007385-co"," 317.97"," 317.97","0.00"
"488","19-007386-co"," 1.05"," 1.05","0.00"
"489","19-007387-co"," 195.00"," 195.00","0.00"
"490","19-007390-co"," 195.00"," 195.00","0.00"
"491","19-006006-ci"," 430.00"," 430.00","0.00"
"492","19-007391-co"," 205.00"," 205.00","0.00"
"493","19-007392-co"," 195.00"," 195.00","0.00"
"494","19-007393-co"," 205.00"," 205.00","0.00"
"495","19-007394-co"," 10.00"," 10.00","0.00"
"496","19-007396-co"," 205.00"," 205.00","0.00"
"497","19-007397-co"," 195.00"," 195.00","0.00"
"498","19-007399-co"," 209.80"," 209.80","0.00"
"499","19-007400-co"," 195.00"," 195.00","0.00"
"500","19-007403-co"," 205.00"," 205.00","0.00"
"501","19-007343-co"," 195.00"," 195.00","0.00"
"502","19-007346-co"," 219.36"," 219.36","0.00"
"503","19-007350-co"," 195.00"," 195.00","0.00"
"504","19-007352-co"," 0.60"," 0.60","0.00"
"505","19-007353-co"," 215.00"," 215.00","0.00"
"506","19-007355-co"," 195.00"," 195.00","0.00"
"507","19-007356-co"," 198.90"," 198.90","0.00"
"508","19-007358-co"," 215.00"," 215.00","0.00"
"509","19-007360-co"," 205.00"," 205.00","0.00"
"510","19-007361-co"," 10.00"," 10.00","0.00"
"511","19-007362-co"," 215.00"," 215.00","0.00"
"512","19-007310-co"," 205.00"," 205.00","0.00"
"513","19-007311-co"," 195.00"," 195.00","0.00"
"514","19-007312-co"," 205.00"," 205.00","0.00"
"515","19-007314-co"," 195.00"," 195.00","0.00"
"516","19-007315-co"," 195.00"," 195.00","0.00"
