"","case_number","to_pay","paid","balance"
"50","19-006184-co"," 205.00"," 205.00","0.00"
"51","19-006103-co"," 195.45"," 195.45","0.00"
"52","19-006104-co"," 195.45"," 195.45","0.00"
"53","19-006105-co"," 195.45"," 195.45","0.00"
"54","19-006106-co"," 203.57"," 203.57","0.00"
"55","19-006107-co"," 195.60"," 195.60","0.00"
"56","19-006110-co"," 195.45"," 195.45","0.00"
"57","19-006112-co"," 195.00"," 195.00","0.00"
"58","19-006113-co"," 195.00"," 195.00","0.00"
"59","19-006114-co"," 195.00"," 195.00","0.00"
"60","19-006115-co"," 215.00"," 215.00","0.00"
"61","19-006116-co"," 0.90"," 0.90","0.00"
"62","19-006117-co"," 317.07"," 317.07","0.00"
"63","19-006118-co"," 195.90"," 195.90","0.00"
"64","19-006119-co"," 198.50"," 198.50","0.00"
"65","19-006123-co"," 3.00"," 3.00","0.00"
"66","19-006125-co"," 1.05"," 1.05","0.00"
"67","19-006126-co"," 195.00"," 195.00","0.00"
"68","19-006127-co"," 205.00"," 205.00","0.00"
"69","19-006128-co"," 195.00"," 195.00","0.00"
"70","19-006129-co"," 215.00"," 215.00","0.00"
"71","19-006130-co"," 225.00"," 225.00","0.00"
"72","19-006131-co"," 195.00"," 195.00","0.00"
"73","19-006132-co"," 195.00"," 195.00","0.00"
"74","19-006133-co"," 195.00"," 195.00","0.00"
"75","19-006134-co"," 0.90"," 0.90","0.00"
"76","19-006135-co"," 205.00"," 205.00","0.00"
"77","19-006136-co"," 195.00"," 195.00","0.00"
"78","19-006137-co"," 205.00"," 205.00","0.00"
"79","19-006138-co"," 195.00"," 195.00","0.00"
"80","19-006096-co"," 205.00"," 205.00","0.00"
"81","19-006098-co"," 195.00"," 195.00","0.00"
"82","19-006036-co"," 195.00"," 195.00","0.00"
"83","19-006064-co"," 195.00"," 195.00","0.00"
"84","19-006066-co"," 0.15"," 0.15","0.00"
"85","19-006069-co"," 9.90"," 9.90","0.00"
"86","19-006070-co"," 195.00"," 195.00","0.00"
"87","19-006072-co"," 205.00"," 205.00","0.00"
"88","19-006073-co"," 205.00"," 205.00","0.00"
"89","19-006074-co"," 195.00"," 195.00","0.00"
"90","19-006075-co"," 205.00"," 205.00","0.00"
"91","19-006079-co"," 205.00"," 205.00","0.00"
"92","19-006087-co"," 195.00"," 195.00","0.00"
"93","19-006088-co"," 205.00"," 205.00","0.00"
"94","19-006091-co"," 195.00"," 195.00","0.00"
"95","19-006092-co"," 205.00"," 205.00","0.00"
"96","19-006093-co"," 320.00"," 320.00","0.00"
"97","19-006094-co"," 205.00"," 205.00","0.00"
"98","19-006040-co"," 209.59"," 209.59","0.00"
"99","19-006041-co"," 310.69"," 310.69","0.00"
"100","19-006043-co"," 195.00"," 195.00","0.00"
"101","19-006044-co"," 195.00"," 195.00","0.00"
"102","19-006046-co"," 199.70"," 199.70","0.00"
"103","19-006047-co"," 314.19"," 314.19","0.00"
"104","19-006050-co"," 205.00"," 205.00","0.00"
"105","19-006051-co"," 195.00"," 195.00","0.00"
"106","19-006052-co"," 205.00"," 205.00","0.00"
"107","19-006054-co"," 195.00"," 195.00","0.00"
"108","19-006055-co"," 195.00"," 195.00","0.00"
"109","19-006056-co"," 195.00"," 195.00","0.00"
"110","19-006057-co"," 195.00"," 195.00","0.00"
"111","19-006058-co"," 195.00"," 195.00","0.00"
"112","19-006061-co"," 195.00"," 195.00","0.00"
"113","19-006062-co"," 195.00"," 195.00","0.00"
"114","19-005994-co"," 205.00"," 205.00","0.00"
"115","19-005999-co"," 195.00"," 195.00","0.00"
"116","19-006001-co"," 195.00"," 195.00","0.00"
"117","19-006003-co"," 195.00"," 195.00","0.00"
"118","19-006004-co"," 229.85"," 229.85","0.00"
"119","19-006005-co"," 195.00"," 195.00","0.00"
"120","19-006007-co"," 205.00"," 205.00","0.00"
"121","19-006008-co"," 195.00"," 195.00","0.00"
"122","19-006013-co"," 205.00"," 205.00","0.00"
"123","19-006014-co"," 195.00"," 195.00","0.00"
"124","19-006017-co"," 195.00"," 195.00","0.00"
"125","19-006018-co"," 320.00"," 320.00","0.00"
"126","19-006020-co"," 215.00"," 215.00","0.00"
"127","19-006021-co"," 205.00"," 205.00","0.00"
"128","19-006022-co"," 0.30"," 0.30","0.00"
"129","19-006025-co"," 205.00"," 205.00","0.00"
"130","19-006028-co"," 195.00"," 195.00","0.00"
"131","19-006033-co"," 195.00"," 195.00","0.00"
"132","19-006034-co"," 205.00"," 205.00","0.00"
"133","19-006035-co"," 205.00"," 205.00","0.00"
"134","19-006037-co"," 205.00"," 205.00","0.00"
"135","19-006038-co"," 195.00"," 195.00","0.00"
"136","19-006039-co"," 205.00"," 205.00","0.00"
"137","19-005932-co"," 205.00"," 205.00","0.00"
"138","19-005933-co"," 205.00"," 205.00","0.00"
"139","19-005934-co"," 195.00"," 195.00","0.00"
"140","19-005935-co"," 195.00"," 195.00","0.00"
"141","19-005936-co"," 195.00"," 195.00","0.00"
"142","19-005937-co"," 195.00"," 195.00","0.00"
"143","19-005938-co"," 195.00"," 195.00","0.00"
"144","19-005940-co"," 215.00"," 215.00","0.00"
"145","19-005941-co"," 205.00"," 205.00","0.00"
"146","19-005943-co"," 195.00"," 195.00","0.00"
"147","19-005944-co"," 195.00"," 195.00","0.00"
"148","19-005945-co"," 2.90"," 2.90","0.00"
"149","19-005946-co"," 195.00"," 195.00","0.00"
"150","19-005947-co"," 195.69"," 195.69","0.00"
"151","19-005948-co"," 195.69"," 195.69","0.00"
"152","19-005949-co"," 195.00"," 195.00","0.00"
"153","19-005951-co"," 216.78"," 216.78","0.00"
"154","19-005952-co"," 195.69"," 195.69","0.00"
"155","19-005954-co"," 206.38"," 206.38","0.00"
"156","19-005956-co"," 195.00"," 195.00","0.00"
"157","19-005958-co"," 205.00"," 205.00","0.00"
"158","19-005959-co"," 205.00"," 205.00","0.00"
"159","19-005964-co"," 195.00"," 195.00","0.00"
"160","19-005965-co"," 205.00"," 205.00","0.00"
"161","19-005966-co"," 205.00"," 205.00","0.00"
"162","19-005967-co"," 195.00"," 195.00","0.00"
"163","19-005968-co"," 195.00"," 195.00","0.00"
"164","19-005969-co"," 195.00"," 195.00","0.00"
"165","19-005972-co"," 195.00"," 195.00","0.00"
"166","19-005974-co"," 195.00"," 195.00","0.00"
"167","19-005977-co"," 0.30"," 0.30","0.00"
"168","19-005978-co"," 195.00"," 195.00","0.00"
"169","19-005979-co"," 195.00"," 195.00","0.00"
"170","19-005980-co"," 205.00"," 205.00","0.00"
"171","19-005984-co"," 195.00"," 195.00","0.00"
"172","19-005985-co"," 205.00"," 205.00","0.00"
"173","19-005986-co"," 195.00"," 195.00","0.00"
"174","19-005992-co"," 195.00"," 195.00","0.00"
"175","19-005993-co"," 205.00"," 205.00","0.00"
"176","19-005890-co"," 201.47"," 201.47","0.00"
"177","19-005893-co"," 195.00"," 195.00","0.00"
"178","19-005900-co"," 195.00"," 195.00","0.00"
"179","19-005905-co"," 195.00"," 195.00","0.00"
"180","19-005907-co"," 227.07"," 227.07","0.00"
"181","19-005908-co"," 195.00"," 195.00","0.00"
"182","19-005909-co"," 195.00"," 195.00","0.00"
"183","19-005910-co"," 195.00"," 195.00","0.00"
"184","19-005912-co"," 198.80"," 198.80","0.00"
"185","19-005913-co"," 201.02"," 201.02","0.00"
"186","19-005919-co"," 195.00"," 195.00","0.00"
"187","19-005921-co"," 195.00"," 195.00","0.00"
"188","19-005923-co"," 195.00"," 195.00","0.00"
"189","19-005924-co"," 185.00"," 185.00","0.00"
"190","19-005928-co"," 205.00"," 205.00","0.00"
"191","19-005929-co"," 195.00"," 195.00","0.00"
"192","19-005930-co"," 320.00"," 320.00","0.00"
"193","19-005874-co"," 195.00"," 195.00","0.00"
"194","19-005875-co"," 205.00"," 205.00","0.00"
"195","19-005877-co"," 0.15"," 0.15","0.00"
"196","19-005878-co"," 195.00"," 195.00","0.00"
"197","19-005879-co"," 195.00"," 195.00","0.00"
"198","19-005880-co"," 195.00"," 195.00","0.00"
"199","19-005881-co"," 205.00"," 205.00","0.00"
"200","19-006063-co"," 65.00"," 65.00","0.00"
"201","19-005832-co"," 205.00"," 205.00","0.00"
"202","19-005833-co"," 0.30"," 0.30","0.00"
"203","19-005835-co"," 195.00"," 195.00","0.00"
"204","19-005838-co"," 195.00"," 195.00","0.00"
"205","19-005842-co"," 200.00"," 200.00","0.00"
"206","19-005849-co"," 205.00"," 205.00","0.00"
"207","19-005850-co"," 195.00"," 195.00","0.00"
"208","19-005855-co"," 195.00"," 195.00","0.00"
"209","19-005856-co"," 195.00"," 195.00","0.00"
"210","19-005858-co"," 195.00"," 195.00","0.00"
"211","19-005859-co"," 195.00"," 195.00","0.00"
"212","19-005860-co"," 195.00"," 195.00","0.00"
"213","19-005861-co"," 205.00"," 205.00","0.00"
"214","19-005862-co"," 205.00"," 205.00","0.00"
"215","19-005863-co"," 0.60"," 0.60","0.00"
"216","19-005864-co"," 195.00"," 195.00","0.00"
"217","19-005865-co"," 205.00"," 205.00","0.00"
"218","19-005866-co"," 195.00"," 195.00","0.00"
"219","19-005870-co"," 205.00"," 205.00","0.00"
"220","19-005871-co"," 195.00"," 195.00","0.00"
"221","19-005872-co"," 205.00"," 205.00","0.00"
"222","19-005873-co"," 205.00"," 205.00","0.00"
"223","19-005776-co"," 205.00"," 205.00","0.00"
"224","19-005777-co"," 195.00"," 195.00","0.00"
"225","19-005778-co"," 195.00"," 195.00","0.00"
"226","19-005779-co"," 215.00"," 215.00","0.00"
"227","19-005780-co"," 205.00"," 205.00","0.00"
"228","19-005781-co"," 205.00"," 205.00","0.00"
"229","19-005783-co"," 315.57"," 315.57","0.00"
"230","19-005784-co"," 198.50"," 198.50","0.00"
"231","19-005786-co"," 214.07"," 214.07","0.00"
"232","19-005787-co"," 195.00"," 195.00","0.00"
"233","19-005788-co"," 195.00"," 195.00","0.00"
"234","19-005789-co"," 205.00"," 205.00","0.00"
"235","19-005791-co"," 195.00"," 195.00","0.00"
"236","19-005793-co"," 205.00"," 205.00","0.00"
"237","19-005795-co"," 205.00"," 205.00","0.00"
"238","19-005796-co"," 195.00"," 195.00","0.00"
"239","19-005797-co"," 195.00"," 195.00","0.00"
"240","19-005798-co"," 205.00"," 205.00","0.00"
"241","19-005799-co"," 205.00"," 205.00","0.00"
"242","19-005800-co"," 196.89"," 196.89","0.00"
"243","19-005803-co"," 195.00"," 195.00","0.00"
"244","19-005805-co"," 195.00"," 195.00","0.00"
"245","19-005809-co"," 195.00"," 195.00","0.00"
"246","19-005812-co"," 195.00"," 195.00","0.00"
"247","19-005813-co"," 205.00"," 205.00","0.00"
"248","19-005815-co"," 215.00"," 215.00","0.00"
"249","19-005817-co"," 195.00"," 195.00","0.00"
"250","19-005818-co"," 195.00"," 195.00","0.00"
"251","19-005819-co"," 205.00"," 205.00","0.00"
"252","19-005820-co"," 195.00"," 195.00","0.00"
"253","19-005822-co"," 195.00"," 195.00","0.00"
"254","19-005744-co"," 199.88"," 199.88","0.00"
"255","19-005746-co"," 208.00"," 208.00","0.00"
"256","19-005747-co"," 200.57"," 200.57","0.00"
"257","19-005750-co"," 15.09"," 15.09","0.00"
"258","19-005752-co"," 6.00"," 6.00","0.00"
"259","19-005753-co"," 205.00"," 205.00","0.00"
"260","19-005755-co"," 195.00"," 195.00","0.00"
"261","19-005756-co"," 195.00"," 195.00","0.00"
"262","19-005757-co"," 195.00"," 195.00","0.00"
"263","19-005758-co"," 195.00"," 195.00","0.00"
"264","19-005759-co"," 195.00"," 195.00","0.00"
"265","19-005760-co"," 195.00"," 195.00","0.00"
"266","19-005761-co"," 195.00"," 195.00","0.00"
"267","19-005764-co"," 195.00"," 195.00","0.00"
"268","19-005765-co"," 195.00"," 195.00","0.00"
"269","19-005766-co"," 195.00"," 195.00","0.00"
"270","19-005767-co"," 195.00"," 195.00","0.00"
"271","19-005768-co"," 195.00"," 195.00","0.00"
"272","19-005769-co"," 211.63"," 211.63","0.00"
"273","19-005770-co"," 195.00"," 195.00","0.00"
"274","19-005771-co"," 195.00"," 195.00","0.00"
"275","19-005772-co"," 205.00"," 205.00","0.00"
"276","19-005773-co"," 195.00"," 195.00","0.00"
"277","19-005857-co"," 205.00"," 205.00","0.00"
"278","19-005699-co"," 215.00"," 215.00","0.00"
"279","19-005706-co"," 195.00"," 195.00","0.00"
"280","19-005708-co"," 196.80"," 196.80","0.00"
"281","19-005711-co"," 195.00"," 195.00","0.00"
"282","19-005714-co"," 195.00"," 195.00","0.00"
"283","19-005715-co"," 195.00"," 195.00","0.00"
"284","19-005717-co"," 195.00"," 195.00","0.00"
"285","19-005718-co"," 195.00"," 195.00","0.00"
"286","19-005719-co"," 195.69"," 195.69","0.00"
"287","19-005720-co"," 195.00"," 195.00","0.00"
"288","19-005721-co"," 205.00"," 205.00","0.00"
"289","19-005722-co"," 195.00"," 195.00","0.00"
"290","19-005723-co"," 195.00"," 195.00","0.00"
"291","19-005724-co"," 195.00"," 195.00","0.00"
"292","19-005725-co"," 195.00"," 195.00","0.00"
"293","19-005726-co"," 195.00"," 195.00","0.00"
"294","19-005727-co"," 195.00"," 195.00","0.00"
"295","19-005728-co"," 196.50"," 196.50","0.00"
"296","19-005729-co"," 217.25"," 217.25","0.00"
"297","19-005730-co"," 195.00"," 195.00","0.00"
"298","19-005731-co"," 205.00"," 205.00","0.00"
"299","19-005732-co"," 195.00"," 195.00","0.00"
"300","19-005733-co"," 195.00"," 195.00","0.00"
"301","19-005734-co"," 3.00"," 3.00","0.00"
"302","19-005735-co"," 195.00"," 195.00","0.00"
"303","19-005736-co"," 0.90"," 0.90","0.00"
"304","19-005737-co"," 195.00"," 195.00","0.00"
"305","19-005738-co"," 195.00"," 195.00","0.00"
"306","19-005739-co"," 195.00"," 195.00","0.00"
"307","19-005740-co"," 195.00"," 195.00","0.00"
"308","19-005741-co"," 320.00"," 320.00","0.00"
"309","19-005742-co"," 205.00"," 205.00","0.00"
"310","19-005626-co"," 195.00"," 195.00","0.00"
"311","19-005651-co"," 195.69"," 195.69","0.00"
"312","19-005652-co"," 205.00"," 205.00","0.00"
"313","19-005659-co"," 0.60"," 0.60","0.00"
"314","19-005660-co"," 205.00"," 205.00","0.00"
"315","19-005661-co"," 314.70"," 314.70","0.00"
"316","19-005662-co"," 222.31"," 222.31","0.00"
"317","19-005663-co"," 201.77"," 201.77","0.00"
"318","19-005666-co"," 195.69"," 195.69","0.00"
"319","19-005669-co"," 195.00"," 195.00","0.00"
"320","19-005670-co"," 205.00"," 205.00","0.00"
"321","19-005671-co"," 195.00"," 195.00","0.00"
"322","19-005672-co"," 205.00"," 205.00","0.00"
"323","19-005673-co"," 200.33"," 200.33","0.00"
"324","19-005674-co"," 205.00"," 205.00","0.00"
"325","19-005675-co"," 195.00"," 195.00","0.00"
"326","19-005676-co"," 205.00"," 205.00","0.00"
"327","19-005677-co"," 215.00"," 215.00","0.00"
"328","19-005678-co"," 195.00"," 195.00","0.00"
"329","19-005679-co"," 195.00"," 195.00","0.00"
"330","19-005680-co"," 195.00"," 195.00","0.00"
"331","19-005681-co"," 205.00"," 205.00","0.00"
"332","19-005682-co"," 205.00"," 205.00","0.00"
"333","19-005683-co"," 205.00"," 205.00","0.00"
"334","19-005684-co"," 205.00"," 205.00","0.00"
"335","19-005685-co"," 205.00"," 205.00","0.00"
"336","19-005686-co"," 195.00"," 195.00","0.00"
"337","19-005687-co"," 198.84"," 198.84","0.00"
"338","19-005688-co"," 185.00"," 185.00","0.00"
"339","19-005689-co"," 205.00"," 205.00","0.00"
"340","19-005690-co"," 4.85"," 4.85","0.00"
"341","19-005691-co"," 195.00"," 195.00","0.00"
"342","19-005692-co"," 195.00"," 195.00","0.00"
"343","19-005694-co"," 195.00"," 195.00","0.00"
"344","19-005695-co"," 205.00"," 205.00","0.00"
"345","19-005696-co"," 195.00"," 195.00","0.00"
"346","19-005697-co"," 0.30"," 0.30","0.00"
"347","19-005700-co"," 195.00"," 195.00","0.00"
"348","19-005701-co"," 310.00"," 310.00","0.00"
"349","19-005629-co"," 310.00"," 310.00","0.00"
"350","19-005631-co"," 0.30"," 0.30","0.00"
"351","19-005636-co"," 205.00"," 205.00","0.00"
"352","19-005637-co"," 205.00"," 205.00","0.00"
"353","19-005638-co"," 195.00"," 195.00","0.00"
"354","19-005640-co"," 205.00"," 205.00","0.00"
"355","19-005570-co"," 205.00"," 205.00","0.00"
"356","19-005571-co"," 195.00"," 195.00","0.00"
"357","19-005572-co"," 195.00"," 195.00","0.00"
"358","19-005582-co"," 0.00"," 0.00","0.00"
"359","19-005586-co"," 205.00"," 205.00","0.00"
"360","19-005588-co"," 310.00"," 310.00","0.00"
"361","19-005589-co"," 199.88"," 199.88","0.00"
"362","19-005590-co"," 205.00"," 205.00","0.00"
"363","19-005591-co"," 195.00"," 195.00","0.00"
"364","19-005592-co"," 205.00"," 205.00","0.00"
"365","19-005596-co"," 205.69"," 205.69","0.00"
"366","19-005599-co"," 315.45"," 315.45","0.00"
"367","19-005600-co"," 185.00"," 185.00","0.00"
"368","19-005602-co"," 205.00"," 205.00","0.00"
"369","19-005603-co"," 195.00"," 195.00","0.00"
"370","19-005604-co"," 205.00"," 205.00","0.00"
"371","19-005605-co"," 195.00"," 195.00","0.00"
"372","19-005606-co"," 195.00"," 195.00","0.00"
"373","19-005607-co"," 195.00"," 195.00","0.00"
"374","19-005608-co"," 195.00"," 195.00","0.00"
"375","19-005609-co"," 195.00"," 195.00","0.00"
"376","19-005610-co"," 1.59"," 1.59","0.00"
"377","19-005627-co"," 1.89"," 1.89","0.00"
"378","19-005628-co"," 295.00"," 295.00","0.00"
"379","19-005612-co"," 195.00"," 195.00","0.00"
"380","19-005613-co"," 195.00"," 195.00","0.00"
"381","19-005614-co"," 195.00"," 195.00","0.00"
"382","19-005615-co"," 195.00"," 195.00","0.00"
"383","19-005616-co"," 195.00"," 195.00","0.00"
"384","19-005617-co"," 195.00"," 195.00","0.00"
"385","19-005618-co"," 195.00"," 195.00","0.00"
"386","19-005619-co"," 205.00"," 205.00","0.00"
"387","19-005620-co"," 195.00"," 195.00","0.00"
"388","19-005621-co"," 195.00"," 195.00","0.00"
"389","19-005622-co"," 215.00"," 215.00","0.00"
"390","19-005623-co"," 195.00"," 195.00","0.00"
"391","19-005624-co"," 205.00"," 205.00","0.00"
"392","19-005611-co"," 0.15"," 0.15","0.00"
"393","19-005639-co"," 195.00"," 195.00","0.00"
"394","19-005522-co"," 195.00"," 195.00","0.00"
"395","19-005523-co"," 230.40"," 230.40","0.00"
"396","19-005524-co"," 195.00"," 195.00","0.00"
"397","19-005525-co"," 195.00"," 195.00","0.00"
"398","19-005526-co"," 195.00"," 195.00","0.00"
"399","19-005531-co"," 195.00"," 195.00","0.00"
"400","19-005533-co"," 0.30"," 0.30","0.00"
"401","19-005534-co"," 199.19"," 199.19","0.00"
"402","19-005536-co"," 205.00"," 205.00","0.00"
"403","19-005537-co"," 1.50"," 1.50","0.00"
"404","19-005544-co"," 215.00"," 215.00","0.00"
"405","19-005545-co"," 205.00"," 205.00","0.00"
"406","19-005546-co"," 205.00"," 205.00","0.00"
"407","19-005547-co"," 195.00"," 195.00","0.00"
"408","19-005550-co"," 195.69"," 195.69","0.00"
"409","19-005551-co"," 195.00"," 195.00","0.00"
"410","19-004784-ci"," 410.00"," 410.00","0.00"
"411","19-005553-co"," 0.90"," 0.90","0.00"
"412","19-005555-co"," 320.00"," 320.00","0.00"
"413","19-005556-co"," 195.00"," 195.00","0.00"
"414","19-005557-co"," 195.00"," 195.00","0.00"
"415","19-005558-co"," 195.00"," 195.00","0.00"
"416","19-005559-co"," 195.00"," 195.00","0.00"
"417","19-005560-co"," 195.00"," 195.00","0.00"
"418","19-005561-co"," 195.00"," 195.00","0.00"
"419","19-005562-co"," 195.69"," 195.69","0.00"
"420","19-005563-co"," 205.00"," 205.00","0.00"
"421","19-005564-co"," 195.00"," 195.00","0.00"
"422","19-005565-co"," 215.00"," 215.00","0.00"
"423","19-005566-co"," 205.00"," 205.00","0.00"
"424","19-005567-co"," 205.00"," 205.00","0.00"
"425","19-005480-co"," 203.00"," 203.00","0.00"
"426","19-005488-co"," 205.00"," 205.00","0.00"
"427","19-005491-co"," 0.90"," 0.90","0.00"
"428","19-005495-co"," 201.57"," 201.57","0.00"
"429","19-005496-co"," 195.00"," 195.00","0.00"
"430","19-005501-co"," 195.00"," 195.00","0.00"
"431","19-005503-co"," 195.00"," 195.00","0.00"
"432","19-005504-co"," 199.88"," 199.88","0.00"
"433","19-005506-co"," 205.00"," 205.00","0.00"
"434","19-004756-ci"," 0.03"," 0.03","0.00"
"435","19-005507-co"," 235.19"," 235.19","0.00"
"436","19-005508-co"," 200.72"," 200.72","0.00"
"437","19-005509-co"," 195.00"," 195.00","0.00"
"438","19-005510-co"," 195.00"," 195.00","0.00"
"439","19-005511-co"," 205.00"," 205.00","0.00"
"440","19-005512-co"," 205.00"," 205.00","0.00"
"441","19-005513-co"," 195.00"," 195.00","0.00"
"442","19-005514-co"," 215.00"," 215.00","0.00"
"443","19-005515-co"," 205.00"," 205.00","0.00"
"444","19-005517-co"," 205.00"," 205.00","0.00"
"445","19-005518-co"," 205.00"," 205.00","0.00"
"446","19-005519-co"," 195.00"," 195.00","0.00"
"447","19-005460-co"," 205.00"," 205.00","0.00"
"448","19-005464-co"," 195.00"," 195.00","0.00"
"449","19-005465-co"," 205.00"," 205.00","0.00"
"450","19-005466-co"," 0.99"," 0.99","0.00"
"451","19-005469-co"," 195.00"," 195.00","0.00"
"452","19-005470-co"," 195.00"," 195.00","0.00"
"453","19-005471-co"," 195.00"," 195.00","0.00"
"454","19-005472-co"," 5.97"," 5.97","0.00"
"455","19-005473-co"," 205.00"," 205.00","0.00"
"456","19-005474-co"," 205.00"," 205.00","0.00"
"457","19-005479-co"," 195.00"," 195.00","0.00"
"458","19-005483-co"," 195.00"," 195.00","0.00"
"459","19-005448-co"," 216.00"," 216.00","0.00"
"460","19-005453-co"," 208.00"," 208.00","0.00"
"461","19-005459-co"," 310.00"," 310.00","0.00"
"462","19-005399-co"," 0.90"," 0.90","0.00"
"463","19-005404-co"," 195.00"," 195.00","0.00"
"464","19-005406-co"," 208.36"," 208.36","0.00"
"465","19-005410-co"," 201.38"," 201.38","0.00"
"466","19-005425-co"," 195.00"," 195.00","0.00"
"467","19-005426-co"," 205.00"," 205.00","0.00"
"468","19-005429-co"," 0.30"," 0.30","0.00"
"469","19-005430-co"," 195.00"," 195.00","0.00"
"470","19-005431-co"," 195.00"," 195.00","0.00"
"471","19-005432-co"," 195.00"," 195.00","0.00"
"472","19-005433-co"," 0.30"," 0.30","0.00"
"473","19-005435-co"," 215.00"," 215.00","0.00"
"474","19-005436-co"," 0.30"," 0.30","0.00"
"475","19-005438-co"," 215.00"," 215.00","0.00"
"476","19-005439-co"," 195.00"," 195.00","0.00"
"477","19-005441-co"," 208.63"," 208.63","0.00"
"478","19-005442-co"," 320.00"," 320.00","0.00"
"479","19-005443-co"," 0.60"," 0.60","0.00"
"480","19-005444-co"," 195.00"," 195.00","0.00"
"481","19-005445-co"," 195.00"," 195.00","0.00"
"482","19-005350-co"," 202.45"," 202.45","0.00"
"483","19-005357-co"," 205.00"," 205.00","0.00"
"484","19-005379-co"," 213.51"," 213.51","0.00"
"485","19-005382-co"," 198.50"," 198.50","0.00"
"486","19-005383-co"," 1.00"," 1.00","0.00"
"487","19-005388-co"," 197.94"," 197.94","0.00"
"488","19-005393-co"," 195.00"," 195.00","0.00"
"489","19-005394-co"," 205.00"," 205.00","0.00"
"490","19-004656-ci"," 410.00"," 410.00","0.00"
"491","19-005395-co"," 225.00"," 225.00","0.00"
"492","19-005397-co"," 205.00"," 205.00","0.00"
"493","19-005420-co"," 144.50"," 144.50","0.00"
"494","19-005367-co"," 201.20"," 201.20","0.00"
"495","19-005371-co"," 242.00"," 242.00","0.00"
"496","19-005375-co"," 200.15"," 200.15","0.00"
"497","19-005403-co"," 330.00"," 330.00","0.00"
"498","19-005345-co"," 195.00"," 195.00","0.00"
"499","19-005347-co"," 2.25"," 2.25","0.00"
"500","19-005348-co"," 6.60"," 6.60","0.00"
"501","19-005349-co"," 195.00"," 195.00","0.00"
"502","19-005358-co"," 195.00"," 195.00","0.00"
"503","19-005377-co"," 310.00"," 310.00","0.00"
"504","19-005352-co"," 310.00"," 310.00","0.00"
"505","19-005346-co"," 0.15"," 0.15","0.00"
"506","19-005298-co"," 205.00"," 205.00","0.00"
"507","19-005299-co"," 215.00"," 215.00","0.00"
"508","19-005300-co"," 205.00"," 205.00","0.00"
"509","19-005301-co"," 1.20"," 1.20","0.00"
"510","19-005302-co"," 215.00"," 215.00","0.00"
"511","19-005303-co"," 195.00"," 195.00","0.00"
"512","19-005304-co"," 205.00"," 205.00","0.00"
"513","19-005306-co"," 199.40"," 199.40","0.00"
"514","19-005311-co"," 195.00"," 195.00","0.00"
"515","19-005312-co"," 215.00"," 215.00","0.00"
"516","19-005313-co"," 195.00"," 195.00","0.00"
"517","19-005314-co"," 205.00"," 205.00","0.00"
