"","case_number","to_pay","paid","balance"
"70","20-002496-co"," 225.00"," 225.00","0.00"
"71","20-002497-co"," 225.00"," 225.00","0.00"
"72","20-002498-co"," 225.00"," 225.00","0.00"
"73","20-002499-co"," 215.00"," 215.00","0.00"
"74","20-002502-co"," 320.00"," 320.00","0.00"
"75","20-002482-co"," 208.50"," 208.50","0.00"
"76","20-002485-co"," 205.00"," 205.00","0.00"
"77","20-002488-co"," 195.00"," 195.00","0.00"
"78","20-002490-co"," 320.00"," 320.00","0.00"
"79","20-002466-co"," 195.00"," 195.00","0.00"
"80","20-002471-co"," 0.30"," 0.30","0.00"
"81","20-002472-co"," 195.00"," 195.00","0.00"
"82","20-002473-co"," 205.00"," 205.00","0.00"
"83","20-002474-co"," 195.00"," 195.00","0.00"
"84","20-002468-co"," 235.00"," 235.00","0.00"
"85","20-002504-co"," 310.00"," 310.00","0.00"
"86","20-001822-ci"," 420.00"," 420.00","0.00"
"87","20-002455-co"," 195.00"," 195.00","0.00"
"88","20-002457-co"," 205.00"," 205.00","0.00"
"89","20-002458-co"," 205.00"," 205.00","0.00"
"90","20-002463-co"," 310.00"," 310.00","0.00"
"91","20-002445-co"," 195.00"," 195.00","0.00"
"92","20-001778-ci"," 395.00"," 395.00","0.00"
"93","20-002449-co"," 195.00"," 195.00","0.00"
"94","20-002450-co"," 205.00"," 205.00","0.00"
"95","20-002451-co"," 310.00"," 310.00","0.00"
"96","20-002429-co"," 205.15"," 205.15","0.00"
"97","20-002430-co"," 200.57"," 200.57","0.00"
"98","20-002438-co"," 330.00"," 330.00","0.00"
"99","20-002439-co"," 198.00"," 198.00","0.00"
"100","20-002443-co"," 310.00"," 310.00","0.00"
"101","20-002444-co"," 330.00"," 330.00","0.00"
"102","20-002418-co"," 320.00"," 320.00","0.00"
"103","20-002420-co"," 212.00"," 212.00","0.00"
"104","20-002422-co"," 310.00"," 310.00","0.00"
"105","20-002423-co"," 195.00"," 195.00","0.00"
"106","20-002425-co"," 198.50"," 198.50","0.00"
"107","20-002426-co"," 310.00"," 310.00","0.00"
"108","20-002516-co"," 195.00"," 195.00","0.00"
"109","20-002399-co"," 208.50"," 208.50","0.00"
"110","20-002405-co"," 195.00"," 195.00","0.00"
"111","20-002406-co"," 215.00"," 215.00","0.00"
"112","20-002407-co"," 195.00"," 195.00","0.00"
"113","20-002409-co"," 215.00"," 215.00","0.00"
"114","20-002413-co"," 205.00"," 205.00","0.00"
"115","20-002414-co"," 195.00"," 195.00","0.00"
"116","20-002393-co"," 195.00"," 195.00","0.00"
"117","20-002394-co"," 225.00"," 225.00","0.00"
"118","20-002397-co"," 323.48"," 323.48","0.00"
"119","20-002398-co"," 199.40"," 199.40","0.00"
"120","20-002400-co"," 310.00"," 310.00","0.00"
"121","20-002401-co"," 205.00"," 205.00","0.00"
"122","20-002372-co"," 195.00"," 195.00","0.00"
"123","20-002373-co"," 195.00"," 195.00","0.00"
"124","20-002374-co"," 195.00"," 195.00","0.00"
"125","20-002375-co"," 197.79"," 197.79","0.00"
"126","20-002377-co"," 195.00"," 195.00","0.00"
"127","20-002379-co"," 215.00"," 215.00","0.00"
"128","20-002382-co"," 215.00"," 215.00","0.00"
"129","20-002384-co"," 310.00"," 310.00","0.00"
"130","20-002385-co"," 195.00"," 195.00","0.00"
"131","20-002386-co"," 195.00"," 195.00","0.00"
"132","20-002387-co"," 195.00"," 195.00","0.00"
"133","20-002388-co"," 195.00"," 195.00","0.00"
