"","case_number","to_pay","paid","balance"
"370","19-006648-co"," 199.88"," 199.88","0.00"
"371","19-006649-co"," 195.00"," 195.00","0.00"
"372","19-006650-co"," 215.00"," 215.00","0.00"
"373","19-006651-co"," 215.00"," 215.00","0.00"
"374","19-006654-co"," 195.00"," 195.00","0.00"
"375","19-006656-co"," 195.00"," 195.00","0.00"
"376","19-006657-co"," 195.00"," 195.00","0.00"
"377","19-006663-co"," 0.30"," 0.30","0.00"
"378","19-006665-co"," 205.00"," 205.00","0.00"
"379","19-006667-co"," 195.00"," 195.00","0.00"
"380","19-006668-co"," 0.30"," 0.30","0.00"
"381","19-006669-co"," 205.00"," 205.00","0.00"
"382","19-006670-co"," 205.00"," 205.00","0.00"
"383","19-006671-co"," 205.00"," 205.00","0.00"
"384","19-006672-co"," 8.57"," 8.57","0.00"
"385","19-006674-co"," 195.00"," 195.00","0.00"
"386","19-006593-co"," 206.38"," 206.38","0.00"
"387","19-006595-co"," 195.00"," 195.00","0.00"
"388","19-006597-co"," 198.50"," 198.50","0.00"
"389","19-006608-co"," 195.00"," 195.00","0.00"
"390","19-006610-co"," 215.00"," 215.00","0.00"
"391","19-006611-co"," 195.69"," 195.69","0.00"
"392","19-006612-co"," 0.30"," 0.30","0.00"
"393","19-006614-co"," 195.00"," 195.00","0.00"
"394","19-006616-co"," 295.00"," 295.00","0.00"
"395","19-006617-co"," 205.00"," 205.00","0.00"
"396","19-006618-co"," 205.00"," 205.00","0.00"
"397","19-006619-co"," 205.00"," 205.00","0.00"
"398","19-006620-co"," 195.00"," 195.00","0.00"
"399","19-006621-co"," 195.00"," 195.00","0.00"
"400","19-006622-co"," 195.00"," 195.00","0.00"
"401","19-006623-co"," 0.30"," 0.30","0.00"
"402","19-006624-co"," 195.00"," 195.00","0.00"
"403","19-006625-co"," 196.20"," 196.20","0.00"
"404","19-006626-co"," 195.00"," 195.00","0.00"
"405","19-006627-co"," 195.00"," 195.00","0.00"
"406","19-006628-co"," 195.00"," 195.00","0.00"
"407","19-006629-co"," 195.00"," 195.00","0.00"
"408","19-006630-co"," 195.00"," 195.00","0.00"
"409","19-006631-co"," 195.69"," 195.69","0.00"
"410","19-006632-co"," 197.37"," 197.37","0.00"
"411","19-006633-co"," 195.00"," 195.00","0.00"
"412","19-006634-co"," 1.65"," 1.65","0.00"
"413","19-006635-co"," 195.00"," 195.00","0.00"
"414","19-006636-co"," 195.00"," 195.00","0.00"
"415","19-006637-co"," 195.00"," 195.00","0.00"
"416","19-006638-co"," 205.00"," 205.00","0.00"
"417","19-006534-co"," 195.00"," 195.00","0.00"
"418","19-006538-co"," 202.64"," 202.64","0.00"
"419","19-006541-co"," 2.40"," 2.40","0.00"
"420","19-006542-co"," 195.00"," 195.00","0.00"
"421","19-006543-co"," 1.38"," 1.38","0.00"
"422","19-006546-co"," 205.00"," 205.00","0.00"
"423","19-006547-co"," 0.30"," 0.30","0.00"
"424","19-006548-co"," 0.30"," 0.30","0.00"
"425","19-006549-co"," 199.19"," 199.19","0.00"
"426","19-006553-co"," 219.48"," 219.48","0.00"
"427","19-006555-co"," 0.15"," 0.15","0.00"
"428","19-006556-co"," 205.00"," 205.00","0.00"
"429","19-006557-co"," 215.00"," 215.00","0.00"
"430","19-006558-co"," 195.00"," 195.00","0.00"
"431","19-006559-co"," 195.00"," 195.00","0.00"
"432","19-006560-co"," 0.00"," 0.00","0.00"
"433","19-006563-co"," 205.00"," 205.00","0.00"
"434","19-006564-co"," 205.00"," 205.00","0.00"
"435","19-006565-co"," 195.00"," 195.00","0.00"
"436","19-006566-co"," 1.20"," 1.20","0.00"
"437","19-006567-co"," 195.00"," 195.00","0.00"
"438","19-006568-co"," 205.00"," 205.00","0.00"
"439","19-006569-co"," 195.00"," 195.00","0.00"
"440","19-006570-co"," 205.00"," 205.00","0.00"
"441","19-006574-co"," 195.00"," 195.00","0.00"
"442","19-006575-co"," 195.00"," 195.00","0.00"
"443","19-006576-co"," 195.00"," 195.00","0.00"
"444","19-006582-co"," 195.00"," 195.00","0.00"
"445","19-006583-co"," 205.00"," 205.00","0.00"
"446","19-006584-co"," 195.00"," 195.00","0.00"
"447","19-006585-co"," 195.00"," 195.00","0.00"
"448","19-006586-co"," 205.00"," 205.00","0.00"
"449","19-006587-co"," 195.00"," 195.00","0.00"
"450","19-006588-co"," 1.35"," 1.35","0.00"
"451","19-006528-co"," 225.00"," 225.00","0.00"
"452","19-006492-co"," 215.00"," 215.00","0.00"
"453","19-006499-co"," 205.00"," 205.00","0.00"
"454","19-006502-co"," 197.40"," 197.40","0.00"
"455","19-006503-co"," 205.00"," 205.00","0.00"
"456","19-006505-co"," 209.88"," 209.88","0.00"
"457","19-006507-co"," 195.00"," 195.00","0.00"
"458","19-006508-co"," 195.00"," 195.00","0.00"
"459","19-006510-co"," 2.00"," 2.00","0.00"
"460","19-006512-co"," 212.13"," 212.13","0.00"
"461","19-006516-co"," 195.00"," 195.00","0.00"
"462","19-006519-co"," 195.00"," 195.00","0.00"
"463","19-006520-co"," 195.00"," 195.00","0.00"
"464","19-006521-co"," 195.69"," 195.69","0.00"
"465","19-006522-co"," 195.00"," 195.00","0.00"
"466","19-006524-co"," 33.55"," 33.55","0.00"
"467","19-006581-co"," 320.00"," 320.00","0.00"
"468","19-006493-co"," 215.00"," 215.00","0.00"
"469","19-006494-co"," 225.00"," 225.00","0.00"
"470","19-006495-co"," 320.00"," 320.00","0.00"
"471","19-006497-co"," 312.00"," 312.00","0.00"
"472","19-006460-co"," 199.19"," 199.19","0.00"
"473","19-006461-co"," 195.00"," 195.00","0.00"
"474","19-006463-co"," 312.40"," 312.40","0.00"
"475","19-006465-co"," 195.00"," 195.00","0.00"
"476","19-006466-co"," 195.00"," 195.00","0.00"
"477","19-006467-co"," 0.99"," 0.99","0.00"
"478","19-006469-co"," 195.00"," 195.00","0.00"
"479","19-006470-co"," 228.00"," 228.00","0.00"
"480","19-006471-co"," 215.00"," 215.00","0.00"
"481","19-006472-co"," 195.00"," 195.00","0.00"
"482","19-006473-co"," 205.00"," 205.00","0.00"
"483","19-006474-co"," 205.00"," 205.00","0.00"
"484","19-006454-co"," 195.00"," 195.00","0.00"
"485","19-006477-co"," 205.00"," 205.00","0.00"
"486","19-006479-co"," 204.62"," 204.62","0.00"
"487","19-006481-co"," 195.00"," 195.00","0.00"
"488","19-006482-co"," 195.00"," 195.00","0.00"
"489","19-006485-co"," 1.00"," 1.00","0.00"
"490","19-006486-co"," 195.00"," 195.00","0.00"
"491","19-006487-co"," 195.00"," 195.00","0.00"
"492","19-006457-co"," 215.00"," 215.00","0.00"
"493","19-006423-co"," 0.60"," 0.60","0.00"
"494","19-006424-co"," 0.60"," 0.60","0.00"
