"","case_number","to_pay","paid","balance"
"75","19-009878-co"," 195.00"," 195.00","0.00"
"76","19-009879-co"," 195.00"," 195.00","0.00"
"77","19-009880-co"," 195.00"," 195.00","0.00"
"78","19-009881-co"," 5.00"," 5.00","0.00"
"79","19-009882-co"," 195.00"," 195.00","0.00"
"80","19-009883-co"," 195.00"," 195.00","0.00"
"81","19-009884-co"," 195.00"," 195.00","0.00"
"82","19-009885-co"," 205.00"," 205.00","0.00"
"83","19-009891-co"," 201.72"," 201.72","0.00"
"84","19-009892-co"," 205.00"," 205.00","0.00"
"85","19-009893-co"," 235.00"," 235.00","0.00"
"86","19-009814-co"," 311.89"," 311.89","0.00"
"87","19-009815-co"," 205.00"," 205.00","0.00"
"88","19-009816-co"," 205.00"," 205.00","0.00"
"89","19-009817-co"," 195.00"," 195.00","0.00"
"90","19-009818-co"," 195.00"," 195.00","0.00"
"91","19-009819-co"," 205.00"," 205.00","0.00"
"92","19-009824-co"," 195.00"," 195.00","0.00"
"93","19-009829-co"," 205.69"," 205.69","0.00"
"94","19-009831-co"," 0.45"," 0.45","0.00"
"95","19-009833-co"," 205.00"," 205.00","0.00"
"96","19-009834-co"," 195.00"," 195.00","0.00"
"97","19-009835-co"," 195.00"," 195.00","0.00"
"98","19-009836-co"," 195.00"," 195.00","0.00"
"99","19-009837-co"," 317.13"," 317.13","0.00"
"100","19-009838-co"," 195.00"," 195.00","0.00"
"101","19-009839-co"," 195.00"," 195.00","0.00"
"102","19-009840-co"," 195.00"," 195.00","0.00"
"103","19-009841-co"," 195.00"," 195.00","0.00"
"104","19-009842-co"," 205.00"," 205.00","0.00"
"105","19-009843-co"," 195.00"," 195.00","0.00"
"106","19-009846-co"," 195.00"," 195.00","0.00"
"107","19-009848-co"," 195.00"," 195.00","0.00"
"108","19-009849-co"," 215.00"," 215.00","0.00"
"109","19-009850-co"," 195.00"," 195.00","0.00"
"110","19-009851-co"," 205.00"," 205.00","0.00"
"111","19-009852-co"," 200.57"," 200.57","0.00"
"112","19-009854-co"," 195.00"," 195.00","0.00"
"113","19-009857-co"," 195.00"," 195.00","0.00"
"114","19-009858-co"," 0.30"," 0.30","0.00"
"115","19-009860-co"," 205.00"," 205.00","0.00"
"116","19-009861-co"," 205.00"," 205.00","0.00"
"117","19-009862-co"," 205.00"," 205.00","0.00"
"118","19-009751-co"," 195.00"," 195.00","0.00"
"119","19-009755-co"," 215.00"," 215.00","0.00"
"120","19-009757-co"," 205.00"," 205.00","0.00"
"121","19-007714-ci"," 430.00"," 430.00","0.00"
"122","19-007716-ci"," 410.00"," 410.00","0.00"
"123","19-009760-co"," 202.88"," 202.88","0.00"
"124","19-009762-co"," 205.00"," 205.00","0.00"
"125","19-009764-co"," 195.00"," 195.00","0.00"
"126","19-009778-co"," 195.00"," 195.00","0.00"
"127","19-009779-co"," 225.00"," 225.00","0.00"
"128","19-009780-co"," 245.00"," 245.00","0.00"
"129","19-009784-co"," 195.00"," 195.00","0.00"
"130","19-009788-co"," 195.00"," 195.00","0.00"
"131","19-009789-co"," 208.95"," 208.95","0.00"
"132","19-009790-co"," 195.00"," 195.00","0.00"
"133","19-009792-co"," 195.00"," 195.00","0.00"
"134","19-009793-co"," 195.00"," 195.00","0.00"
"135","19-009795-co"," 205.00"," 205.00","0.00"
"136","19-009796-co"," 195.00"," 195.00","0.00"
"137","19-009797-co"," 195.00"," 195.00","0.00"
"138","19-009798-co"," 205.00"," 205.00","0.00"
"139","19-009799-co"," 205.00"," 205.00","0.00"
"140","19-009801-co"," 195.00"," 195.00","0.00"
"141","19-009802-co"," 205.97"," 205.97","0.00"
"142","19-009804-co"," 195.00"," 195.00","0.00"
"143","19-009805-co"," 205.00"," 205.00","0.00"
"144","19-009806-co"," 205.00"," 205.00","0.00"
"145","19-009807-co"," 195.00"," 195.00","0.00"
"146","19-009808-co"," 195.00"," 195.00","0.00"
"147","19-009809-co"," 205.00"," 205.00","0.00"
"148","19-009748-co"," 0.75"," 0.75","0.00"
"149","19-009749-co"," 205.00"," 205.00","0.00"
"150","19-009750-co"," 0.30"," 0.30","0.00"
"151","19-009711-co"," 195.00"," 195.00","0.00"
"152","19-009712-co"," 0.60"," 0.60","0.00"
"153","19-009715-co"," 205.00"," 205.00","0.00"
"154","19-009718-co"," 195.00"," 195.00","0.00"
"155","19-009719-co"," 20.00"," 20.00","0.00"
"156","19-009721-co"," 195.00"," 195.00","0.00"
"157","19-009726-co"," 200.90"," 200.90","0.00"
"158","19-009727-co"," 198.99"," 198.99","0.00"
"159","19-009729-co"," 200.75"," 200.75","0.00"
"160","19-009730-co"," 195.00"," 195.00","0.00"
"161","19-009731-co"," 200.00"," 200.00","0.00"
"162","19-009732-co"," 195.00"," 195.00","0.00"
"163","19-009733-co"," 195.00"," 195.00","0.00"
"164","19-009734-co"," 195.00"," 195.00","0.00"
"165","19-009735-co"," 205.00"," 205.00","0.00"
"166","19-009738-co"," 198.50"," 198.50","0.00"
"167","19-009741-co"," 195.00"," 195.00","0.00"
"168","19-009742-co"," 205.00"," 205.00","0.00"
"169","19-009743-co"," 198.80"," 198.80","0.00"
"170","19-009745-co"," 205.00"," 205.00","0.00"
"171","19-009747-co"," 205.00"," 205.00","0.00"
"172","19-009663-co"," 195.00"," 195.00","0.00"
"173","19-009664-co"," 195.00"," 195.00","0.00"
"174","19-009665-co"," 205.00"," 205.00","0.00"
"175","19-009666-co"," 195.00"," 195.00","0.00"
"176","19-009669-co"," 203.58"," 203.58","0.00"
"177","19-009671-co"," 198.50"," 198.50","0.00"
"178","19-009680-co"," 195.00"," 195.00","0.00"
"179","19-009681-co"," 205.00"," 205.00","0.00"
"180","19-009682-co"," 195.00"," 195.00","0.00"
"181","19-009684-co"," 185.00"," 185.00","0.00"
"182","19-009689-co"," 195.00"," 195.00","0.00"
"183","19-009690-co"," 195.00"," 195.00","0.00"
"184","19-009691-co"," 205.00"," 205.00","0.00"
"185","19-009692-co"," 195.00"," 195.00","0.00"
"186","19-009693-co"," 195.00"," 195.00","0.00"
"187","19-009694-co"," 195.00"," 195.00","0.00"
"188","19-009695-co"," 195.00"," 195.00","0.00"
"189","19-009696-co"," 205.00"," 205.00","0.00"
"190","19-009697-co"," 195.00"," 195.00","0.00"
"191","19-009698-co"," 195.00"," 195.00","0.00"
"192","19-009699-co"," 205.00"," 205.00","0.00"
"193","19-009700-co"," 195.00"," 195.00","0.00"
"194","19-009704-co"," 195.00"," 195.00","0.00"
"195","19-009705-co"," 195.00"," 195.00","0.00"
"196","19-009706-co"," 195.00"," 195.00","0.00"
"197","19-009707-co"," 195.00"," 195.00","0.00"
"198","19-009708-co"," 205.00"," 205.00","0.00"
"199","19-009710-co"," 215.00"," 215.00","0.00"
"200","19-009625-co"," 214.66"," 214.66","0.00"
"201","19-009632-co"," 195.00"," 195.00","0.00"
"202","19-009633-co"," 215.00"," 215.00","0.00"
"203","19-009634-co"," 198.50"," 198.50","0.00"
"204","19-009635-co"," 198.50"," 198.50","0.00"
"205","19-009636-co"," 205.00"," 205.00","0.00"
"206","19-009637-co"," 195.00"," 195.00","0.00"
"207","19-009638-co"," 195.00"," 195.00","0.00"
"208","19-009639-co"," 205.00"," 205.00","0.00"
"209","19-009641-co"," 195.00"," 195.00","0.00"
"210","19-009642-co"," 195.00"," 195.00","0.00"
"211","19-009643-co"," 2.70"," 2.70","0.00"
"212","19-009644-co"," 0.60"," 0.60","0.00"
"213","19-009645-co"," 205.00"," 205.00","0.00"
"214","19-009646-co"," 195.00"," 195.00","0.00"
"215","19-009649-co"," 215.00"," 215.00","0.00"
"216","19-009650-co"," 195.00"," 195.00","0.00"
"217","19-009651-co"," 195.00"," 195.00","0.00"
"218","19-009652-co"," 195.00"," 195.00","0.00"
"219","19-007627-ci"," 420.00"," 420.00","0.00"
"220","19-009571-co"," 199.50"," 199.50","0.00"
"221","19-009572-co"," 197.37"," 197.37","0.00"
"222","19-009573-co"," 205.00"," 205.00","0.00"
"223","19-009575-co"," 199.25"," 199.25","0.00"
"224","19-009576-co"," 205.00"," 205.00","0.00"
"225","19-009577-co"," 195.00"," 195.00","0.00"
"226","19-009578-co"," 215.00"," 215.00","0.00"
"227","19-009579-co"," 310.00"," 310.00","0.00"
"228","19-009580-co"," 195.00"," 195.00","0.00"
"229","19-009581-co"," 2.00"," 2.00","0.00"
"230","19-009582-co"," 205.00"," 205.00","0.00"
"231","19-009584-co"," 195.00"," 195.00","0.00"
"232","19-009585-co"," 205.00"," 205.00","0.00"
"233","19-009586-co"," 195.00"," 195.00","0.00"
"234","19-009588-co"," 215.00"," 215.00","0.00"
"235","19-009589-co"," 199.19"," 199.19","0.00"
"236","19-009591-co"," 199.79"," 199.79","0.00"
"237","19-009592-co"," 195.00"," 195.00","0.00"
"238","19-009593-co"," 195.00"," 195.00","0.00"
"239","19-009595-co"," 204.78"," 204.78","0.00"
"240","19-009596-co"," 0.30"," 0.30","0.00"
"241","19-009598-co"," 205.00"," 205.00","0.00"
"242","19-009600-co"," 212.00"," 212.00","0.00"
"243","19-009603-co"," 205.00"," 205.00","0.00"
"244","19-009604-co"," 195.00"," 195.00","0.00"
"245","19-009605-co"," 195.00"," 195.00","0.00"
"246","19-009606-co"," 195.00"," 195.00","0.00"
"247","19-009607-co"," 0.30"," 0.30","0.00"
"248","19-009608-co"," 195.00"," 195.00","0.00"
"249","19-009609-co"," 205.00"," 205.00","0.00"
"250","19-009612-co"," 195.00"," 195.00","0.00"
"251","19-009613-co"," 195.00"," 195.00","0.00"
"252","19-009614-co"," 205.00"," 205.00","0.00"
"253","19-009545-co"," 195.00"," 195.00","0.00"
"254","19-009548-co"," 195.00"," 195.00","0.00"
"255","19-009550-co"," 195.00"," 195.00","0.00"
"256","19-009551-co"," 310.00"," 310.00","0.00"
"257","19-009552-co"," 195.00"," 195.00","0.00"
"258","19-009554-co"," 310.00"," 310.00","0.00"
"259","19-009555-co"," 195.00"," 195.00","0.00"
"260","19-009558-co"," 195.00"," 195.00","0.00"
"261","19-009562-co"," 195.00"," 195.00","0.00"
"262","19-009563-co"," 195.00"," 195.00","0.00"
"263","19-009565-co"," 195.00"," 195.00","0.00"
"264","19-009566-co"," 0.00"," 0.00","0.00"
"265","19-009594-co"," 0.99"," 0.99","0.00"
"266","19-009474-co"," 195.00"," 195.00","0.00"
"267","19-009475-co"," 205.00"," 205.00","0.00"
"268","19-009476-co"," 200.18"," 200.18","0.00"
"269","19-009479-co"," 215.00"," 215.00","0.00"
"270","19-009481-co"," 205.00"," 205.00","0.00"
"271","19-009482-co"," 0.30"," 0.30","0.00"
"272","19-009487-co"," 205.00"," 205.00","0.00"
"273","19-009489-co"," 205.00"," 205.00","0.00"
"274","19-009490-co"," 195.00"," 195.00","0.00"
"275","19-009491-co"," 195.00"," 195.00","0.00"
"276","19-009492-co"," 195.00"," 195.00","0.00"
"277","19-009493-co"," 195.00"," 195.00","0.00"
"278","19-009496-co"," 195.00"," 195.00","0.00"
"279","19-009497-co"," 195.00"," 195.00","0.00"
"280","19-009498-co"," 195.00"," 195.00","0.00"
"281","19-009499-co"," 195.00"," 195.00","0.00"
"282","19-009500-co"," 195.00"," 195.00","0.00"
"283","19-009501-co"," 195.00"," 195.00","0.00"
"284","19-009502-co"," 195.00"," 195.00","0.00"
"285","19-009505-co"," 199.25"," 199.25","0.00"
"286","19-009507-co"," 195.00"," 195.00","0.00"
"287","19-009508-co"," 195.00"," 195.00","0.00"
"288","19-009509-co"," 195.00"," 195.00","0.00"
"289","19-009510-co"," 205.00"," 205.00","0.00"
"290","19-009511-co"," 195.00"," 195.00","0.00"
"291","19-009512-co"," 195.00"," 195.00","0.00"
"292","19-009513-co"," 205.00"," 205.00","0.00"
"293","19-009514-co"," 195.00"," 195.00","0.00"
"294","19-009516-co"," 205.00"," 205.00","0.00"
"295","19-009517-co"," 0.00"," 0.00","0.00"
"296","19-009520-co"," 10.90"," 10.90","0.00"
"297","19-009522-co"," 195.00"," 195.00","0.00"
"298","19-009525-co"," 195.00"," 195.00","0.00"
"299","19-009527-co"," 205.00"," 205.00","0.00"
"300","19-009528-co"," 195.00"," 195.00","0.00"
"301","19-009531-co"," 205.00"," 205.00","0.00"
"302","19-009399-co"," 195.00"," 195.00","0.00"
"303","19-009404-co"," 195.00"," 195.00","0.00"
"304","19-009412-co"," 195.00"," 195.00","0.00"
"305","19-009413-co"," 310.00"," 310.00","0.00"
"306","19-009414-co"," 205.00"," 205.00","0.00"
"307","19-009415-co"," 203.78"," 203.78","0.00"
"308","19-009418-co"," 215.00"," 215.00","0.00"
"309","19-009422-co"," 195.00"," 195.00","0.00"
"310","19-009423-co"," 205.00"," 205.00","0.00"
"311","19-009425-co"," 199.49"," 199.49","0.00"
"312","19-009426-co"," 195.00"," 195.00","0.00"
"313","19-009427-co"," 195.00"," 195.00","0.00"
"314","19-009428-co"," 205.00"," 205.00","0.00"
"315","19-009429-co"," 205.00"," 205.00","0.00"
"316","19-009431-co"," 205.00"," 205.00","0.00"
"317","19-009433-co"," 195.00"," 195.00","0.00"
"318","19-009434-co"," 205.00"," 205.00","0.00"
"319","19-009450-co"," 0.45"," 0.45","0.00"
"320","19-009453-co"," 195.00"," 195.00","0.00"
"321","19-009455-co"," 216.33"," 216.33","0.00"
"322","19-009459-co"," 195.00"," 195.00","0.00"
"323","19-009465-co"," 205.00"," 205.00","0.00"
"324","19-009408-co"," 195.00"," 195.00","0.00"
"325","19-009409-co"," 195.00"," 195.00","0.00"
"326","19-009410-co"," 195.00"," 195.00","0.00"
"327","19-009411-co"," 195.00"," 195.00","0.00"
"328","19-009346-co"," 195.00"," 195.00","0.00"
"329","19-009351-co"," 205.00"," 205.00","0.00"
"330","19-009354-co"," 215.00"," 215.00","0.00"
"331","19-009356-co"," 0.90"," 0.90","0.00"
"332","19-009357-co"," 0.45"," 0.45","0.00"
"333","19-009358-co"," 1.95"," 1.95","0.00"
"334","19-009359-co"," 205.00"," 205.00","0.00"
"335","19-009360-co"," 215.00"," 215.00","0.00"
"336","19-009361-co"," 200.90"," 200.90","0.00"
"337","19-009362-co"," 264.00"," 264.00","0.00"
"338","19-009363-co"," 205.00"," 205.00","0.00"
"339","19-009364-co"," 205.00"," 205.00","0.00"
"340","19-007421-ci"," 395.00"," 395.00","0.00"
"341","19-009366-co"," 205.00"," 205.00","0.00"
"342","19-009369-co"," 205.00"," 205.00","0.00"
"343","19-009374-co"," 195.00"," 195.00","0.00"
"344","19-009377-co"," 215.00"," 215.00","0.00"
"345","19-009378-co"," 223.20"," 223.20","0.00"
"346","19-009381-co"," 195.00"," 195.00","0.00"
"347","19-009384-co"," 196.38"," 196.38","0.00"
"348","19-009386-co"," 195.00"," 195.00","0.00"
"349","19-009387-co"," 205.00"," 205.00","0.00"
"350","19-009388-co"," 0.00"," 0.00","0.00"
"351","19-009390-co"," 195.00"," 195.00","0.00"
"352","19-009391-co"," 210.87"," 210.87","0.00"
"353","19-009395-co"," 205.00"," 205.00","0.00"
"354","19-009396-co"," 195.00"," 195.00","0.00"
"355","19-009308-co"," 195.00"," 195.00","0.00"
"356","19-009309-co"," 195.00"," 195.00","0.00"
"357","19-009310-co"," 195.00"," 195.00","0.00"
"358","19-009312-co"," 195.00"," 195.00","0.00"
"359","19-009313-co"," 195.00"," 195.00","0.00"
"360","19-009314-co"," 0.60"," 0.60","0.00"
"361","19-009316-co"," 205.00"," 205.00","0.00"
"362","19-009317-co"," 195.00"," 195.00","0.00"
"363","19-007388-ci"," 420.00"," 420.00","0.00"
"364","19-009328-co"," 215.00"," 215.00","0.00"
"365","19-009329-co"," 205.27"," 205.27","0.00"
"366","19-009333-co"," 195.00"," 195.00","0.00"
"367","19-009334-co"," 195.00"," 195.00","0.00"
"368","19-009338-co"," 206.38"," 206.38","0.00"
"369","19-009339-co"," 195.00"," 195.00","0.00"
"370","19-009340-co"," 195.00"," 195.00","0.00"
"371","19-009342-co"," 205.00"," 205.00","0.00"
"372","19-009343-co"," 215.00"," 215.00","0.00"
"373","19-009257-co"," 0.69"," 0.69","0.00"
"374","19-009259-co"," 205.00"," 205.00","0.00"
"375","19-009260-co"," 315.57"," 315.57","0.00"
"376","19-009261-co"," 195.00"," 195.00","0.00"
"377","19-009262-co"," 215.00"," 215.00","0.00"
"378","19-009265-co"," 205.00"," 205.00","0.00"
"379","19-009266-co"," 205.00"," 205.00","0.00"
"380","19-009267-co"," 195.00"," 195.00","0.00"
"381","19-009275-co"," 205.15"," 205.15","0.00"
"382","19-009276-co"," 205.00"," 205.00","0.00"
"383","19-009277-co"," 0.30"," 0.30","0.00"
"384","19-009278-co"," 195.00"," 195.00","0.00"
"385","19-009279-co"," 205.00"," 205.00","0.00"
"386","19-009282-co"," 315.09"," 315.09","0.00"
"387","19-009283-co"," 205.00"," 205.00","0.00"
"388","19-009288-co"," 195.00"," 195.00","0.00"
"389","19-009289-co"," 205.00"," 205.00","0.00"
"390","19-009290-co"," 205.00"," 205.00","0.00"
"391","19-009299-co"," 185.00"," 185.00","0.00"
"392","19-009300-co"," 205.00"," 205.00","0.00"
"393","19-009302-co"," 205.00"," 205.00","0.00"
"394","19-009305-co"," 235.00"," 235.00","0.00"
"395","19-009306-co"," 205.00"," 205.00","0.00"
"396","19-009272-co"," 310.00"," 310.00","0.00"
"397","19-009226-co"," 213.25"," 213.25","0.00"
"398","19-009227-co"," 195.00"," 195.00","0.00"
"399","19-009228-co"," 215.00"," 215.00","0.00"
"400","19-009230-co"," 205.00"," 205.00","0.00"
"401","19-009234-co"," 205.00"," 205.00","0.00"
"402","19-009238-co"," 205.00"," 205.00","0.00"
"403","19-009239-co"," 195.00"," 195.00","0.00"
"404","19-009240-co"," 205.00"," 205.00","0.00"
"405","19-009241-co"," 205.00"," 205.00","0.00"
"406","19-009243-co"," 195.00"," 195.00","0.00"
"407","19-009247-co"," 208.50"," 208.50","0.00"
"408","19-009248-co"," 195.00"," 195.00","0.00"
"409","19-009250-co"," 202.25"," 202.25","0.00"
"410","19-009253-co"," 225.00"," 225.00","0.00"
"411","19-009256-co"," 195.00"," 195.00","0.00"
"412","19-009206-co"," 198.50"," 198.50","0.00"
"413","19-009214-co"," 205.00"," 205.00","0.00"
"414","19-009218-co"," 205.00"," 205.00","0.00"
"415","19-009219-co"," 199.10"," 199.10","0.00"
"416","19-009221-co"," 200.33"," 200.33","0.00"
"417","19-009223-co"," 205.00"," 205.00","0.00"
"418","19-009205-co"," 205.00"," 205.00","0.00"
"419","19-009203-co"," 205.00"," 205.00","0.00"
"420","19-009164-co"," 195.00"," 195.00","0.00"
"421","19-009165-co"," 198.50"," 198.50","0.00"
"422","19-009171-co"," 215.00"," 215.00","0.00"
"423","19-009174-co"," 205.00"," 205.00","0.00"
"424","19-009179-co"," 195.00"," 195.00","0.00"
"425","19-009180-co"," 195.00"," 195.00","0.00"
"426","19-009181-co"," 195.00"," 195.00","0.00"
"427","19-009182-co"," 195.00"," 195.00","0.00"
"428","19-009183-co"," 195.00"," 195.00","0.00"
"429","19-009184-co"," 220.95"," 220.95","0.00"
"430","19-009185-co"," 195.00"," 195.00","0.00"
"431","19-009186-co"," 317.19"," 317.19","0.00"
"432","19-009187-co"," 235.00"," 235.00","0.00"
"433","19-009194-co"," 224.72"," 224.72","0.00"
"434","19-009196-co"," 211.45"," 211.45","0.00"
"435","19-009197-co"," 195.00"," 195.00","0.00"
"436","19-009198-co"," 205.00"," 205.00","0.00"
"437","19-009199-co"," 205.00"," 205.00","0.00"
"438","19-009200-co"," 205.00"," 205.00","0.00"
"439","19-009201-co"," 195.00"," 195.00","0.00"
"440","19-009202-co"," 195.00"," 195.00","0.00"
