"","case_number","to_pay","paid","balance"
"41","20-002879-co"," 3.75"," 3.75","0.00"
"42","20-002881-co"," 195.00"," 195.00","0.00"
"43","20-002882-co"," 195.00"," 195.00","0.00"
"44","20-002922-co"," 195.00"," 195.00","0.00"
"45","20-002856-co"," 198.50"," 198.50","0.00"
"46","20-002857-co"," 0.30"," 0.30","0.00"
"47","20-002858-co"," 198.50"," 198.50","0.00"
"48","20-002860-co"," 310.00"," 310.00","0.00"
"49","20-002861-co"," 199.25"," 199.25","0.00"
"50","20-002862-co"," 206.50"," 206.50","0.00"
"51","20-002863-co"," 0.30"," 0.30","0.00"
"52","20-002865-co"," 211.92"," 211.92","0.00"
"53","20-002824-co"," 199.19"," 199.19","0.00"
"54","20-002829-co"," 213.61"," 213.61","0.00"
"55","20-002830-co"," 196.35"," 196.35","0.00"
"56","20-002831-co"," 320.00"," 320.00","0.00"
"57","20-002832-co"," 222.74"," 222.74","0.00"
"58","20-002835-co"," 197.79"," 197.79","0.00"
"59","20-002836-co"," 195.00"," 195.00","0.00"
"60","20-002838-co"," 310.00"," 310.00","0.00"
"61","20-002841-co"," 310.00"," 310.00","0.00"
"62","20-002842-co"," 200.78"," 200.78","0.00"
"63","20-002843-co"," 320.00"," 320.00","0.00"
"64","20-002844-co"," 295.00"," 295.00","0.00"
"65","20-002848-co"," 195.00"," 195.00","0.00"
"66","20-002849-co"," 195.00"," 195.00","0.00"
"67","20-002809-co"," 195.00"," 195.00","0.00"
"68","20-002812-co"," 195.00"," 195.00","0.00"
"69","20-002813-co"," 420.00"," 420.00","0.00"
"70","20-002814-co"," 195.00"," 195.00","0.00"
"71","20-002815-co"," 205.00"," 205.00","0.00"
"72","20-002816-co"," 185.00"," 185.00","0.00"
"73","20-002818-co"," 0.45"," 0.45","0.00"
"74","20-002820-co"," 195.00"," 195.00","0.00"
"75","20-002821-co"," 195.00"," 195.00","0.00"
"76","20-002792-co"," 213.38"," 213.38","0.00"
"77","20-002797-co"," 218.55"," 218.55","0.00"
"78","20-002800-co"," 314.19"," 314.19","0.00"
"79","20-002802-co"," 195.00"," 195.00","0.00"
"80","20-002803-co"," 310.00"," 310.00","0.00"
"81","20-002777-co"," 195.00"," 195.00","0.00"
"82","20-002778-co"," 217.10"," 217.10","0.00"
"83","20-002779-co"," 195.00"," 195.00","0.00"
"84","20-002780-co"," 205.00"," 205.00","0.00"
"85","20-002781-co"," 205.00"," 205.00","0.00"
"86","20-002782-co"," 205.00"," 205.00","0.00"
"87","20-002784-co"," 195.00"," 195.00","0.00"
"88","20-002791-co"," 195.00"," 195.00","0.00"
"89","20-002763-co"," 330.00"," 330.00","0.00"
"90","20-002764-co"," 311.50"," 311.50","0.00"
"91","20-002765-co"," 201.47"," 201.47","0.00"
"92","20-002767-co"," 215.00"," 215.00","0.00"
"93","20-002768-co"," 205.00"," 205.00","0.00"
"94","20-002769-co"," 205.00"," 205.00","0.00"
"95","20-002770-co"," 215.00"," 215.00","0.00"
"96","20-002772-co"," 212.00"," 212.00","0.00"
"97","20-002776-co"," 205.00"," 205.00","0.00"
"98","20-002743-co"," 330.00"," 330.00","0.00"
"99","20-002744-co"," 195.00"," 195.00","0.00"
"100","20-002745-co"," 195.00"," 195.00","0.00"
"101","20-002261-ci"," 450.00"," 450.00","0.00"
"102","20-002746-co"," 202.10"," 202.10","0.00"
"103","20-002748-co"," 205.00"," 205.00","0.00"
"104","20-002749-co"," 213.42"," 213.42","0.00"
"105","20-002716-co"," 195.69"," 195.69","0.00"
"106","20-002717-co"," 203.27"," 203.27","0.00"
"107","20-002719-co"," 195.69"," 195.69","0.00"
"108","20-002724-co"," 0.45"," 0.45","0.00"
"109","20-002726-co"," 205.00"," 205.00","0.00"
"110","20-002728-co"," 205.00"," 205.00","0.00"
"111","20-002734-co"," 310.00"," 310.00","0.00"
"112","20-002737-co"," 198.50"," 198.50","0.00"
"113","20-002738-co"," 195.00"," 195.00","0.00"
"114","20-002739-co"," 310.00"," 310.00","0.00"
"115","20-002741-co"," 195.00"," 195.00","0.00"
"116","20-002713-co"," 205.00"," 205.00","0.00"
"117","20-002714-co"," 205.00"," 205.00","0.00"
"118","20-002715-co"," 195.00"," 195.00","0.00"
"119","20-002695-co"," 314.44"," 314.44","0.00"
"120","20-002696-co"," 195.00"," 195.00","0.00"
"121","20-002699-co"," 195.00"," 195.00","0.00"
"122","20-002701-co"," 195.00"," 195.00","0.00"
"123","20-002702-co"," 195.00"," 195.00","0.00"
"124","20-002708-co"," 205.00"," 205.00","0.00"
"125","20-002698-co"," 320.00"," 320.00","0.00"
"126","20-002678-co"," 205.00"," 205.00","0.00"
"127","20-002679-co"," 205.00"," 205.00","0.00"
"128","20-002680-co"," 205.00"," 205.00","0.00"
"129","20-002681-co"," 195.00"," 195.00","0.00"
"130","20-002682-co"," 195.00"," 195.00","0.00"
"131","20-002683-co"," 310.00"," 310.00","0.00"
"132","20-002688-co"," 198.50"," 198.50","0.00"
"133","20-002659-co"," 0.45"," 0.45","0.00"
"134","20-002660-co"," 310.00"," 310.00","0.00"
"135","20-002663-co"," 195.00"," 195.00","0.00"
"136","20-002665-co"," 205.00"," 205.00","0.00"
"137","20-002666-co"," 195.00"," 195.00","0.00"
"138","20-002668-co"," 205.00"," 205.00","0.00"
"139","20-002673-co"," 370.00"," 370.00","0.00"
