"","case_number","to_pay","paid","balance"
"185","20-001956-co"," 320.00"," 320.00","0.00"
"186","20-001958-co"," 195.00"," 195.00","0.00"
"187","20-001959-co"," 205.00"," 205.00","0.00"
"188","20-001960-co"," 195.00"," 195.00","0.00"
"189","20-001964-co"," 205.00"," 205.00","0.00"
"190","20-001965-co"," 220.57"," 220.57","0.00"
"191","20-001966-co"," 199.94"," 199.94","0.00"
"192","20-001967-co"," 215.00"," 215.00","0.00"
"193","20-001968-co"," 205.00"," 205.00","0.00"
"194","20-001969-co"," 195.00"," 195.00","0.00"
"195","20-001970-co"," 208.50"," 208.50","0.00"
"196","20-001971-co"," 195.00"," 195.00","0.00"
"197","20-001972-co"," 209.88"," 209.88","0.00"
"198","20-001974-co"," 205.00"," 205.00","0.00"
"199","20-001976-co"," 310.00"," 310.00","0.00"
"200","20-001978-co"," 195.00"," 195.00","0.00"
"201","20-001979-co"," 195.00"," 195.00","0.00"
"202","20-001980-co"," 195.00"," 195.00","0.00"
"203","20-001982-co"," 195.00"," 195.00","0.00"
"204","20-001983-co"," 205.00"," 205.00","0.00"
"205","20-001919-co"," 195.00"," 195.00","0.00"
"206","20-001920-co"," 205.00"," 205.00","0.00"
"207","20-001921-co"," 195.00"," 195.00","0.00"
"208","20-001922-co"," 320.00"," 320.00","0.00"
"209","20-001930-co"," 195.00"," 195.00","0.00"
"210","20-001934-co"," 198.50"," 198.50","0.00"
"211","20-001936-co"," 198.50"," 198.50","0.00"
"212","20-001938-co"," 195.00"," 195.00","0.00"
"213","20-001941-co"," 195.00"," 195.00","0.00"
"214","20-001942-co"," 205.00"," 205.00","0.00"
"215","20-001943-co"," 199.98"," 199.98","0.00"
"216","20-001945-co"," 195.00"," 195.00","0.00"
"217","20-001947-co"," 195.00"," 195.00","0.00"
"218","20-001948-co"," 195.00"," 195.00","0.00"
"219","20-001949-co"," 205.00"," 205.00","0.00"
"220","20-001950-co"," 195.00"," 195.00","0.00"
"221","20-001927-co"," 310.00"," 310.00","0.00"
"222","20-001873-co"," 195.00"," 195.00","0.00"
"223","20-001874-co"," 195.90"," 195.90","0.00"
"224","20-001875-co"," 195.00"," 195.00","0.00"
"225","20-001876-co"," 195.00"," 195.00","0.00"
"226","20-001877-co"," 195.00"," 195.00","0.00"
"227","20-001878-co"," 202.34"," 202.34","0.00"
"228","20-001879-co"," 195.00"," 195.00","0.00"
"229","20-001880-co"," 1.35"," 1.35","0.00"
"230","20-001881-co"," 202.07"," 202.07","0.00"
"231","20-001882-co"," 205.00"," 205.00","0.00"
"232","20-001887-co"," 195.00"," 195.00","0.00"
"233","20-001888-co"," 205.00"," 205.00","0.00"
"234","20-001889-co"," 195.00"," 195.00","0.00"
"235","20-001890-co"," 195.00"," 195.00","0.00"
"236","20-001891-co"," 205.00"," 205.00","0.00"
"237","20-001892-co"," 195.00"," 195.00","0.00"
"238","20-001893-co"," 215.00"," 215.00","0.00"
"239","20-001894-co"," 195.00"," 195.00","0.00"
"240","20-001895-co"," 310.00"," 310.00","0.00"
"241","20-001896-co"," 199.70"," 199.70","0.00"
"242","20-001899-co"," 198.50"," 198.50","0.00"
"243","20-001901-co"," 195.00"," 195.00","0.00"
"244","20-001902-co"," 195.00"," 195.00","0.00"
"245","20-001903-co"," 195.00"," 195.00","0.00"
"246","20-001904-co"," 323.00"," 323.00","0.00"
"247","20-001905-co"," 310.00"," 310.00","0.00"
"248","20-001838-co"," 205.00"," 205.00","0.00"
"249","20-001840-co"," 295.00"," 295.00","0.00"
"250","20-001841-co"," 205.00"," 205.00","0.00"
"251","20-001842-co"," 0.15"," 0.15","0.00"
"252","20-001843-co"," 224.05"," 224.05","0.00"
"253","20-001844-co"," 205.00"," 205.00","0.00"
"254","20-001845-co"," 217.76"," 217.76","0.00"
"255","20-001846-co"," 195.00"," 195.00","0.00"
"256","20-001848-co"," 310.00"," 310.00","0.00"
"257","20-001849-co"," 195.00"," 195.00","0.00"
"258","20-001850-co"," 195.00"," 195.00","0.00"
"259","20-001852-co"," 225.00"," 225.00","0.00"
"260","20-001853-co"," 195.00"," 195.00","0.00"
"261","20-001854-co"," 205.00"," 205.00","0.00"
"262","20-001856-co"," 215.00"," 215.00","0.00"
"263","20-001861-co"," 195.00"," 195.00","0.00"
"264","20-001863-co"," 320.00"," 320.00","0.00"
"265","20-001864-co"," 196.80"," 196.80","0.00"
"266","20-001867-co"," 310.00"," 310.00","0.00"
"267","20-001868-co"," 195.00"," 195.00","0.00"
"268","20-001869-co"," 310.00"," 310.00","0.00"
"269","20-001870-co"," 330.00"," 330.00","0.00"
"270","20-001831-co"," 195.00"," 195.00","0.00"
"271","20-001832-co"," 330.00"," 330.00","0.00"
"272","20-001821-co"," 310.00"," 310.00","0.00"
"273","20-001822-co"," 195.69"," 195.69","0.00"
"274","20-001826-co"," 198.80"," 198.80","0.00"
"275","20-001827-co"," 198.50"," 198.50","0.00"
"276","20-001795-co"," 220.28"," 220.28","0.00"
"277","20-001803-co"," 195.00"," 195.00","0.00"
"278","20-001807-co"," 205.00"," 205.00","0.00"
"279","20-001808-co"," 195.00"," 195.00","0.00"
"280","20-001811-co"," 205.00"," 205.00","0.00"
"281","20-001812-co"," 195.00"," 195.00","0.00"
"282","20-001813-co"," 4.05"," 4.05","0.00"
"283","20-001781-co"," 207.62"," 207.62","0.00"
"284","20-001782-co"," 206.38"," 206.38","0.00"
"285","20-001783-co"," 200.48"," 200.48","0.00"
"286","20-001785-co"," 2.40"," 2.40","0.00"
"287","20-001789-co"," 195.00"," 195.00","0.00"
"288","20-001791-co"," 195.00"," 195.00","0.00"
"289","20-001792-co"," 195.00"," 195.00","0.00"
"290","20-001794-co"," 195.00"," 195.00","0.00"
"291","20-001765-co"," 228.04"," 228.04","0.00"
"292","20-001768-co"," 210.20"," 210.20","0.00"
"293","20-001769-co"," 201.65"," 201.65","0.00"
"294","20-001770-co"," 1.35"," 1.35","0.00"
"295","20-001771-co"," 310.30"," 310.30","0.00"
"296","20-001775-co"," 199.88"," 199.88","0.00"
"297","20-001778-co"," 195.00"," 195.00","0.00"
"298","20-001780-co"," 0.00"," 0.00","0.00"
"299","20-001799-co"," 225.00"," 225.00","0.00"
"300","20-001800-co"," 195.00"," 195.00","0.00"
"301","20-001761-co"," 195.00"," 195.00","0.00"
"302","20-001127-ci"," 400.00"," 400.00","0.00"
"303","20-001725-co"," 205.00"," 205.00","0.00"
"304","20-001727-co"," 215.00"," 215.00","0.00"
"305","20-001728-co"," 442.00"," 442.00","0.00"
"306","20-001729-co"," 195.00"," 195.00","0.00"
"307","20-001730-co"," 195.00"," 195.00","0.00"
"308","20-001738-co"," 207.08"," 207.08","0.00"
"309","20-001739-co"," 195.00"," 195.00","0.00"
"310","20-001740-co"," 205.00"," 205.00","0.00"
"311","20-001741-co"," 195.00"," 195.00","0.00"
"312","20-001742-co"," 195.00"," 195.00","0.00"
"313","20-001743-co"," 205.00"," 205.00","0.00"
"314","20-001744-co"," 354.50"," 354.50","0.00"
"315","20-001745-co"," 195.00"," 195.00","0.00"
"316","20-001746-co"," 320.00"," 320.00","0.00"
"317","20-001747-co"," 205.00"," 205.00","0.00"
"318","20-001748-co"," 195.69"," 195.69","0.00"
"319","20-001752-co"," 195.00"," 195.00","0.00"
"320","20-001754-co"," 195.00"," 195.00","0.00"
"321","20-001755-co"," 195.00"," 195.00","0.00"
"322","20-001756-co"," 320.00"," 320.00","0.00"
"323","20-001686-co"," 335.43"," 335.43","0.00"
"324","20-001687-co"," 195.00"," 195.00","0.00"
"325","20-001688-co"," 195.00"," 195.00","0.00"
"326","20-001690-co"," 195.00"," 195.00","0.00"
"327","20-001692-co"," 195.00"," 195.00","0.00"
"328","20-001702-co"," 205.00"," 205.00","0.00"
"329","20-001703-co"," 195.00"," 195.00","0.00"
"330","20-001704-co"," 320.00"," 320.00","0.00"
"331","20-001705-co"," 198.50"," 198.50","0.00"
"332","20-001706-co"," 235.00"," 235.00","0.00"
"333","20-001707-co"," 195.00"," 195.00","0.00"
"334","20-001708-co"," 195.00"," 195.00","0.00"
"335","20-001709-co"," 195.00"," 195.00","0.00"
"336","20-001710-co"," 205.00"," 205.00","0.00"
"337","20-001711-co"," 196.20"," 196.20","0.00"
"338","20-001712-co"," 195.00"," 195.00","0.00"
"339","20-001713-co"," 195.00"," 195.00","0.00"
"340","20-001714-co"," 195.00"," 195.00","0.00"
"341","20-001715-co"," 295.45"," 295.45","0.00"
"342","20-001716-co"," 195.00"," 195.00","0.00"
"343","20-001717-co"," 205.00"," 205.00","0.00"
"344","20-001722-co"," 205.00"," 205.00","0.00"
"345","20-001723-co"," 0.30"," 0.30","0.00"
"346","20-001724-co"," 215.00"," 215.00","0.00"
"347","20-001652-co"," 195.00"," 195.00","0.00"
"348","20-001653-co"," 204.83"," 204.83","0.00"
"349","20-001654-co"," 195.00"," 195.00","0.00"
"350","20-001656-co"," 236.42"," 236.42","0.00"
"351","20-001657-co"," 195.00"," 195.00","0.00"
"352","20-001658-co"," 0.15"," 0.15","0.00"
"353","20-001659-co"," 195.00"," 195.00","0.00"
"354","20-001660-co"," 205.00"," 205.00","0.00"
"355","20-001661-co"," 205.00"," 205.00","0.00"
"356","20-001662-co"," 219.20"," 219.20","0.00"
"357","20-001663-co"," 195.00"," 195.00","0.00"
"358","20-001664-co"," 195.00"," 195.00","0.00"
"359","20-001665-co"," 195.00"," 195.00","0.00"
"360","20-001666-co"," 0.30"," 0.30","0.00"
"361","20-001669-co"," 195.00"," 195.00","0.00"
"362","20-001671-co"," 195.00"," 195.00","0.00"
"363","20-001674-co"," 195.00"," 195.00","0.00"
"364","20-001675-co"," 195.00"," 195.00","0.00"
"365","20-001676-co"," 205.00"," 205.00","0.00"
"366","20-001677-co"," 313.84"," 313.84","0.00"
"367","20-001678-co"," 195.00"," 195.00","0.00"
"368","20-001679-co"," 195.00"," 195.00","0.00"
"369","20-001680-co"," 195.00"," 195.00","0.00"
"370","20-001681-co"," 195.00"," 195.00","0.00"
"371","20-001682-co"," 215.00"," 215.00","0.00"
"372","20-001683-co"," 195.00"," 195.00","0.00"
"373","20-001684-co"," 195.00"," 195.00","0.00"
"374","20-001685-co"," 215.00"," 215.00","0.00"
