"","case_number","to_pay","paid","balance"
"47","19-005093-co"," 195.00"," 195.00","0.00"
"48","19-005094-co"," 215.00"," 215.00","0.00"
"49","19-005095-co"," 198.50"," 198.50","0.00"
"50","19-005096-co"," 205.00"," 205.00","0.00"
"51","19-005097-co"," 195.00"," 195.00","0.00"
"52","19-005098-co"," 185.00"," 185.00","0.00"
"53","19-005099-co"," 195.15"," 195.15","0.00"
"54","19-005100-co"," 195.00"," 195.00","0.00"
"55","19-005101-co"," 195.00"," 195.00","0.00"
"56","19-005102-co"," 195.00"," 195.00","0.00"
"57","19-005103-co"," 195.00"," 195.00","0.00"
"58","19-005104-co"," 1.00"," 1.00","0.00"
"59","19-005105-co"," 195.00"," 195.00","0.00"
"60","19-005106-co"," 205.00"," 205.00","0.00"
"61","19-005107-co"," 195.00"," 195.00","0.00"
"62","19-005108-co"," 195.00"," 195.00","0.00"
"63","19-005109-co"," 195.00"," 195.00","0.00"
"64","19-005111-co"," 195.00"," 195.00","0.00"
"65","19-005113-co"," 286.00"," 5.00","281.00"
"66","19-005114-co"," 215.00"," 215.00","0.00"
"67","19-005023-co"," 195.00"," 195.00","0.00"
"68","19-005026-co"," 195.00"," 195.00","0.00"
"69","19-005031-co"," 195.00"," 195.00","0.00"
"70","19-005034-co"," 195.00"," 195.00","0.00"
"71","19-005037-co"," 195.00"," 195.00","0.00"
"72","19-005038-co"," 206.38"," 206.38","0.00"
"73","19-005039-co"," 205.00"," 205.00","0.00"
"74","19-005040-co"," 205.00"," 205.00","0.00"
"75","19-005043-co"," 195.00"," 195.00","0.00"
"76","19-005044-co"," 195.00"," 195.00","0.00"
"77","19-005047-co"," 195.00"," 195.00","0.00"
"78","19-005048-co"," 205.00"," 205.00","0.00"
"79","19-005049-co"," 195.00"," 195.00","0.00"
"80","19-005052-co"," 195.00"," 195.00","0.00"
"81","19-005053-co"," 195.00"," 195.00","0.00"
"82","19-005054-co"," 195.00"," 195.00","0.00"
"83","19-005055-co"," 208.00"," 208.00","0.00"
"84","19-005056-co"," 205.00"," 205.00","0.00"
"85","19-005057-co"," 205.00"," 205.00","0.00"
"86","19-005058-co"," 195.00"," 195.00","0.00"
"87","19-005059-co"," 195.00"," 195.00","0.00"
"88","19-005060-co"," 0.30"," 0.30","0.00"
"89","19-005061-co"," 195.00"," 195.00","0.00"
"90","19-005065-co"," 205.00"," 205.00","0.00"
"91","19-005066-co"," 195.00"," 195.00","0.00"
"92","19-005067-co"," 3.60"," 3.60","0.00"
"93","19-005068-co"," 208.00"," 208.00","0.00"
"94","19-004991-co"," 197.49"," 197.49","0.00"
"95","19-004994-co"," 195.00"," 195.00","0.00"
"96","19-004997-co"," 195.00"," 195.00","0.00"
"97","19-004999-co"," 209.47"," 209.47","0.00"
"98","19-005000-co"," 206.12"," 206.12","0.00"
"99","19-005001-co"," 205.00"," 205.00","0.00"
"100","19-005002-co"," 195.00"," 195.00","0.00"
"101","19-005003-co"," 205.00"," 205.00","0.00"
"102","19-005005-co"," 202.37"," 202.37","0.00"
"103","19-005006-co"," 195.00"," 195.00","0.00"
"104","19-005007-co"," 205.00"," 205.00","0.00"
"105","19-005009-co"," 198.45"," 198.45","0.00"
"106","19-005010-co"," 205.00"," 205.00","0.00"
"107","19-005011-co"," 195.00"," 195.00","0.00"
"108","19-005012-co"," 195.00"," 195.00","0.00"
"109","19-005013-co"," 215.00"," 215.00","0.00"
"110","19-004352-ci"," 410.00"," 410.00","0.00"
"111","19-005016-co"," 205.00"," 205.00","0.00"
"112","19-005017-co"," 205.00"," 205.00","0.00"
"113","19-005018-co"," 195.00"," 195.00","0.00"
"114","19-005019-co"," 195.00"," 195.00","0.00"
"115","19-005020-co"," 0.69"," 0.69","0.00"
"116","19-005021-co"," 205.00"," 205.00","0.00"
"117","19-004931-co"," 195.00"," 195.00","0.00"
"118","19-004938-co"," 195.00"," 195.00","0.00"
"119","19-004941-co"," 205.00"," 205.00","0.00"
"120","19-004942-co"," 195.00"," 195.00","0.00"
"121","19-004944-co"," 205.00"," 205.00","0.00"
"122","19-004947-co"," 195.00"," 195.00","0.00"
"123","19-004949-co"," 195.00"," 195.00","0.00"
"124","19-004950-co"," 195.00"," 195.00","0.00"
"125","19-004951-co"," 320.16"," 320.16","0.00"
"126","19-004952-co"," 195.00"," 195.00","0.00"
"127","19-004953-co"," 195.00"," 195.00","0.00"
"128","19-004954-co"," 195.00"," 195.00","0.00"
"129","19-004955-co"," 195.00"," 195.00","0.00"
"130","19-004956-co"," 195.00"," 195.00","0.00"
"131","19-004957-co"," 195.00"," 195.00","0.00"
"132","19-004958-co"," 195.00"," 195.00","0.00"
"133","19-004959-co"," 205.00"," 205.00","0.00"
"134","19-004962-co"," 195.00"," 195.00","0.00"
"135","na","","",""
"136","na","","",""
"137","na","","",""
"138","na","","",""
"139","na","","",""
"140","na","","",""
"141","na","","",""
"142","na","","",""
"143","na","","",""
"144","na","","",""
"145","na","","",""
"146","na","","",""
"147","na","","",""
"148","na","","",""
"149","na","","",""
"150","na","","",""
"151","na","","",""
"152","na","","",""
"153","na","","",""
"154","na","","",""
"155","na","","",""
"156","na","","",""
"157","na","","",""
"158","na","","",""
"159","na","","",""
"160","na","","",""
"161","na","","",""
"162","na","","",""
"163","na","","",""
"164","na","","",""
"165","na","","",""
"166","na","","",""
"167","na","","",""
"168","na","","",""
"169","na","","",""
"170","na","","",""
"171","na","","",""
"172","na","","",""
"173","na","","",""
"174","na","","",""
"175","na","","",""
"176","na","","",""
"177","na","","",""
"178","na","","",""
"179","na","","",""
"180","na","","",""
"181","na","","",""
"182","na","","",""
"183","na","","",""
"184","na","","",""
"185","na","","",""
"186","na","","",""
"187","na","","",""
"188","na","","",""
"189","na","","",""
"190","na","","",""
"191","na","","",""
"192","na","","",""
"193","na","","",""
"194","na","","",""
"195","na","","",""
"196","na","","",""
"197","na","","",""
"198","na","","",""
"199","na","","",""
"200","na","","",""
"201","na","","",""
"202","na","","",""
"203","na","","",""
"204","na","","",""
"205","na","","",""
"206","na","","",""
"207","na","","",""
"208","na","","",""
"209","na","","",""
"210","na","","",""
"211","na","","",""
"212","na","","",""
"213","na","","",""
"214","na","","",""
"215","na","","",""
"216","na","","",""
"217","na","","",""
"218","na","","",""
"219","na","","",""
"220","na","","",""
"221","na","","",""
"222","19-004837-co"," 205.00"," 205.00","0.00"
"223","19-004839-co"," 198.50"," 198.50","0.00"
"224","19-004840-co"," 198.50"," 198.50","0.00"
"225","19-004842-co"," 195.00"," 195.00","0.00"
"226","19-004844-co"," 195.00"," 195.00","0.00"
"227","19-004845-co"," 195.00"," 195.00","0.00"
"228","19-004846-co"," 195.00"," 195.00","0.00"
"229","19-004852-co"," 195.00"," 195.00","0.00"
"230","19-004809-co"," 0.45"," 0.45","0.00"
"231","19-004810-co"," 0.30"," 0.30","0.00"
"232","19-004811-co"," 205.00"," 205.00","0.00"
"233","19-004812-co"," 195.00"," 195.00","0.00"
"234","19-004813-co"," 205.00"," 205.00","0.00"
"235","19-004847-co"," 0.15"," 0.15","0.00"
"236","19-004756-co"," 206.46"," 206.46","0.00"
"237","19-004759-co"," 204.80"," 204.80","0.00"
"238","19-004761-co"," 0.60"," 0.60","0.00"
"239","19-004763-co"," 198.50"," 198.50","0.00"
"240","19-004767-co"," 195.00"," 195.00","0.00"
"241","19-004768-co"," 195.00"," 195.00","0.00"
"242","19-004770-co"," 195.00"," 195.00","0.00"
"243","19-004772-co"," 235.00"," 235.00","0.00"
"244","19-004773-co"," 195.00"," 195.00","0.00"
"245","19-004774-co"," 0.30"," 0.30","0.00"
"246","19-004775-co"," 205.00"," 205.00","0.00"
"247","19-004776-co"," 195.00"," 195.00","0.00"
"248","19-004777-co"," 215.60"," 215.60","0.00"
"249","19-004778-co"," 195.00"," 195.00","0.00"
"250","19-004779-co"," 205.00"," 205.00","0.00"
"251","19-004780-co"," 195.00"," 195.00","0.00"
"252","19-004781-co"," 205.00"," 205.00","0.00"
"253","19-004784-co"," 205.00"," 205.00","0.00"
"254","19-004785-co"," 231.17"," 231.17","0.00"
"255","19-004786-co"," 213.80"," 213.80","0.00"
"256","19-004167-ci"," 460.00"," 460.00","0.00"
"257","19-004788-co"," 205.00"," 205.00","0.00"
"258","19-004792-co"," 195.00"," 195.00","0.00"
"259","19-004793-co"," 199.29"," 199.29","0.00"
"260","19-004794-co"," 195.30"," 195.30","0.00"
"261","19-004795-co"," 195.00"," 195.00","0.00"
"262","19-004796-co"," 205.00"," 205.00","0.00"
"263","19-004797-co"," 195.00"," 195.00","0.00"
"264","19-004798-co"," 195.00"," 195.00","0.00"
"265","19-004799-co"," 195.00"," 195.00","0.00"
"266","19-004800-co"," 195.00"," 195.00","0.00"
"267","19-004801-co"," 195.00"," 195.00","0.00"
"268","19-004803-co"," 195.00"," 195.00","0.00"
"269","19-004804-co"," 195.00"," 195.00","0.00"
"270","19-004805-co"," 205.00"," 205.00","0.00"
"271","19-004806-co"," 195.00"," 195.00","0.00"
"272","19-004807-co"," 195.00"," 195.00","0.00"
"273","19-004808-co"," 195.00"," 195.00","0.00"
"274","19-004783-co"," 320.00"," 320.00","0.00"
"275","19-004713-co"," 0.45"," 0.45","0.00"
"276","19-004719-co"," 205.00"," 205.00","0.00"
"277","19-004720-co"," 205.00"," 205.00","0.00"
"278","19-004722-co"," 205.00"," 205.00","0.00"
"279","19-004724-co"," 202.82"," 202.82","0.00"
"280","19-004725-co"," 205.00"," 205.00","0.00"
"281","19-004726-co"," 197.65"," 197.65","0.00"
"282","19-004727-co"," 195.00"," 195.00","0.00"
"283","19-004730-co"," 198.50"," 198.50","0.00"
"284","19-004731-co"," 0.45"," 0.45","0.00"
"285","19-004732-co"," 195.00"," 195.00","0.00"
"286","19-004733-co"," 205.00"," 205.00","0.00"
"287","19-004734-co"," 195.60"," 195.60","0.00"
"288","19-004735-co"," 195.00"," 195.00","0.00"
"289","19-004736-co"," 205.00"," 205.00","0.00"
"290","19-004737-co"," 195.00"," 195.00","0.00"
"291","19-004738-co"," 195.00"," 195.00","0.00"
"292","19-004740-co"," 0.69"," 0.69","0.00"
"293","19-004741-co"," 331.08"," 331.08","0.00"
"294","19-004742-co"," 195.00"," 195.00","0.00"
"295","19-004743-co"," 205.00"," 205.00","0.00"
"296","19-004744-co"," 198.80"," 198.80","0.00"
"297","19-004745-co"," 195.00"," 195.00","0.00"
"298","19-004746-co"," 205.00"," 205.00","0.00"
"299","19-004747-co"," 205.00"," 205.00","0.00"
"300","19-004748-co"," 0.30"," 0.30","0.00"
"301","19-004749-co"," 205.00"," 205.00","0.00"
"302","19-004750-co"," 205.00"," 205.00","0.00"
"303","19-004751-co"," 0.30"," 0.30","0.00"
"304","19-004752-co"," 205.00"," 205.00","0.00"
"305","19-004753-co"," 195.00"," 195.00","0.00"
"306","19-004754-co"," 205.00"," 205.00","0.00"
"307","19-004755-co"," 205.00"," 205.00","0.00"
"308","19-004694-co"," 229.90"," 229.90","0.00"
"309","19-004656-co"," 204.47"," 204.47","0.00"
"310","19-004657-co"," 205.00"," 205.00","0.00"
"311","19-004659-co"," 199.19"," 199.19","0.00"
"312","19-004664-co"," 195.00"," 195.00","0.00"
"313","19-004666-co"," 205.00"," 205.00","0.00"
"314","19-004667-co"," 2.70"," 2.70","0.00"
"315","19-004668-co"," 225.00"," 225.00","0.00"
"316","19-004669-co"," 195.00"," 195.00","0.00"
"317","19-004671-co"," 195.00"," 195.00","0.00"
"318","19-004672-co"," 195.60"," 195.60","0.00"
"319","19-004673-co"," 195.00"," 195.00","0.00"
"320","19-004674-co"," 195.99"," 195.99","0.00"
"321","19-004675-co"," 195.00"," 195.00","0.00"
"322","19-004676-co"," 320.00"," 320.00","0.00"
"323","19-004678-co"," 205.00"," 205.00","0.00"
"324","19-004679-co"," 10.30"," 10.30","0.00"
"325","19-004680-co"," 0.45"," 0.45","0.00"
"326","19-004681-co"," 201.74"," 201.74","0.00"
"327","19-004682-co"," 0.45"," 0.45","0.00"
"328","19-004685-co"," 205.00"," 205.00","0.00"
"329","19-004686-co"," 205.00"," 205.00","0.00"
"330","19-004687-co"," 205.00"," 205.00","0.00"
"331","19-004129-ci"," 395.00"," 395.00","0.00"
"332","19-004690-co"," 195.00"," 195.00","0.00"
"333","19-004692-co"," 195.00"," 195.00","0.00"
"334","19-004693-co"," 310.00"," 310.00","0.00"
"335","19-004109-ci"," 420.00"," 420.00","0.00"
"336","19-004615-co"," 195.00"," 195.00","0.00"
"337","19-004618-co"," 205.00"," 205.00","0.00"
"338","19-004621-co"," 0.30"," 0.30","0.00"
"339","19-004622-co"," 195.00"," 195.00","0.00"
"340","19-004623-co"," 227.00"," 227.00","0.00"
"341","19-004624-co"," 1.80"," 1.80","0.00"
"342","19-004625-co"," 205.79"," 205.79","0.00"
"343","19-004626-co"," 195.00"," 195.00","0.00"
"344","19-004627-co"," 195.00"," 195.00","0.00"
"345","19-004628-co"," 198.50"," 198.50","0.00"
"346","19-004631-co"," 4.88"," 4.88","0.00"
"347","19-004632-co"," 199.88"," 199.88","0.00"
"348","19-004633-co"," 215.00"," 215.00","0.00"
"349","19-004634-co"," 195.00"," 195.00","0.00"
"350","19-004635-co"," 205.00"," 205.00","0.00"
"351","19-004637-co"," 205.00"," 205.00","0.00"
"352","19-004638-co"," 1.29"," 1.29","0.00"
"353","19-004639-co"," 197.04"," 197.04","0.00"
"354","19-004642-co"," 295.00"," 295.00","0.00"
"355","19-004644-co"," 199.40"," 199.40","0.00"
"356","19-004645-co"," 195.00"," 195.00","0.00"
"357","19-004647-co"," 205.00"," 205.00","0.00"
"358","19-004648-co"," 195.00"," 195.00","0.00"
"359","19-004649-co"," 195.00"," 195.00","0.00"
"360","19-004650-co"," 232.73"," 232.73","0.00"
"361","19-004651-co"," 195.00"," 195.00","0.00"
"362","19-004652-co"," 4.29"," 4.29","0.00"
"363","19-004653-co"," 225.00"," 225.00","0.00"
"364","19-004654-co"," 195.00"," 195.00","0.00"
"365","19-004581-co"," 203.85"," 203.85","0.00"
"366","19-004582-co"," 195.00"," 195.00","0.00"
"367","19-004584-co"," 207.25"," 207.25","0.00"
"368","19-004585-co"," 215.00"," 215.00","0.00"
"369","19-004586-co"," 221.10"," 221.10","0.00"
"370","19-004589-co"," 195.00"," 195.00","0.00"
"371","19-004591-co"," 195.00"," 195.00","0.00"
"372","19-004592-co"," 205.00"," 205.00","0.00"
"373","19-004593-co"," 195.00"," 195.00","0.00"
"374","19-004594-co"," 205.00"," 205.00","0.00"
"375","19-004595-co"," 195.00"," 195.00","0.00"
"376","19-004596-co"," 195.00"," 195.00","0.00"
"377","19-004597-co"," 205.00"," 205.00","0.00"
"378","19-004599-co"," 310.00"," 310.00","0.00"
"379","19-004600-co"," 10.00"," 10.00","0.00"
"380","19-004601-co"," 218.38"," 218.38","0.00"
"381","19-004602-co"," 195.00"," 195.00","0.00"
"382","19-004604-co"," 195.99"," 195.99","0.00"
"383","19-004605-co"," 205.00"," 205.00","0.00"
"384","19-004606-co"," 1.20"," 1.20","0.00"
"385","19-004607-co"," 195.00"," 195.00","0.00"
"386","19-004609-co"," 195.00"," 195.00","0.00"
"387","19-004612-co"," 0.30"," 0.30","0.00"
"388","19-004613-co"," 195.00"," 195.00","0.00"
"389","19-004614-co"," 195.00"," 195.00","0.00"
"390","19-004617-co"," 205.00"," 205.00","0.00"
"391","19-004544-co"," 195.00"," 195.00","0.00"
"392","19-004549-co"," 205.00"," 205.00","0.00"
"393","19-004550-co"," 198.50"," 198.50","0.00"
"394","19-004554-co"," 0.00"," 0.00","0.00"
"395","19-004555-co"," 229.94"," 229.94","0.00"
"396","19-004557-co"," 195.00"," 195.00","0.00"
"397","19-004558-co"," 195.00"," 195.00","0.00"
"398","19-004559-co"," 205.00"," 205.00","0.00"
"399","19-004560-co"," 195.00"," 195.00","0.00"
"400","19-004561-co"," 196.38"," 196.38","0.00"
"401","19-004562-co"," 196.29"," 196.29","0.00"
"402","19-004564-co"," 315.00"," 315.00","0.00"
"403","19-004566-co"," 0.60"," 0.60","0.00"
"404","19-004567-co"," 195.00"," 195.00","0.00"
"405","19-004568-co"," 218.85"," 218.85","0.00"
"406","19-004570-co"," 225.98"," 225.98","0.00"
"407","19-004571-co"," 3.60"," 3.60","0.00"
"408","19-004572-co"," 215.00"," 215.00","0.00"
"409","19-004573-co"," 195.00"," 195.00","0.00"
"410","19-004574-co"," 215.00"," 215.00","0.00"
"411","19-004575-co"," 215.00"," 215.00","0.00"
"412","19-004576-co"," 195.00"," 195.00","0.00"
"413","19-004577-co"," 195.00"," 195.00","0.00"
"414","19-004578-co"," 215.00"," 215.00","0.00"
"415","19-004579-co"," 195.00"," 195.00","0.00"
"416","19-004580-co"," 205.00"," 205.00","0.00"
"417","19-004508-co"," 2.10"," 2.10","0.00"
"418","19-004509-co"," 0.30"," 0.30","0.00"
"419","19-004512-co"," 195.00"," 195.00","0.00"
"420","19-004516-co"," 211.95"," 211.95","0.00"
"421","19-004519-co"," 205.00"," 205.00","0.00"
"422","19-004521-co"," 195.69"," 195.69","0.00"
"423","19-004522-co"," 195.00"," 195.00","0.00"
"424","19-004525-co"," 201.50"," 201.50","0.00"
"425","19-004526-co"," 315.00"," 315.00","0.00"
"426","19-004527-co"," 313.50"," 313.50","0.00"
"427","19-004528-co"," 201.54"," 201.54","0.00"
"428","19-004529-co"," 0.30"," 0.30","0.00"
"429","19-004530-co"," 310.00"," 310.00","0.00"
"430","19-004531-co"," 200.30"," 200.30","0.00"
"431","19-004532-co"," 205.00"," 205.00","0.00"
"432","19-004533-co"," 195.00"," 195.00","0.00"
"433","19-004537-co"," 195.00"," 195.00","0.00"
"434","19-004538-co"," 225.00"," 225.00","0.00"
"435","19-004495-co"," 195.00"," 195.00","0.00"
"436","19-004496-co"," 195.00"," 195.00","0.00"
"437","19-004497-co"," 205.00"," 205.00","0.00"
"438","19-004452-co"," 197.28"," 197.28","0.00"
"439","19-004457-co"," 195.00"," 195.00","0.00"
"440","19-004458-co"," 195.99"," 195.99","0.00"
"441","19-004460-co"," 217.46"," 217.46","0.00"
"442","19-004463-co"," 210.60"," 210.60","0.00"
"443","19-004464-co"," 219.60"," 219.60","0.00"
"444","19-004467-co"," 195.00"," 195.00","0.00"
"445","19-004472-co"," 195.00"," 195.00","0.00"
"446","19-004473-co"," 195.00"," 195.00","0.00"
"447","19-004478-co"," 195.00"," 195.00","0.00"
"448","19-004479-co"," 208.50"," 208.50","0.00"
"449","19-004480-co"," 313.65"," 313.65","0.00"
"450","19-004481-co"," 205.00"," 205.00","0.00"
"451","19-004482-co"," 0.30"," 0.30","0.00"
"452","19-004484-co"," 200.57"," 200.57","0.00"
"453","19-004485-co"," 208.15"," 208.15","0.00"
"454","19-004486-co"," 205.00"," 205.00","0.00"
"455","19-004487-co"," 195.00"," 195.00","0.00"
"456","19-004489-co"," 215.00"," 215.00","0.00"
"457","19-004492-co"," 195.00"," 195.00","0.00"
"458","19-004493-co"," 195.00"," 195.00","0.00"
"459","19-004494-co"," 215.00"," 215.00","0.00"
"460","19-004427-co"," 195.00"," 195.00","0.00"
"461","19-004428-co"," 195.00"," 195.00","0.00"
"462","19-004431-co"," 215.25"," 215.25","0.00"
"463","19-004432-co"," 200.87"," 200.87","0.00"
"464","19-004433-co"," 195.00"," 195.00","0.00"
"465","19-004435-co"," 225.00"," 225.00","0.00"
"466","19-004437-co"," 195.00"," 195.00","0.00"
"467","19-004438-co"," 205.00"," 205.00","0.00"
"468","19-004439-co"," 7.52"," 7.52","0.00"
"469","19-004440-co"," 198.50"," 198.50","0.00"
"470","19-004441-co"," 195.00"," 195.00","0.00"
"471","19-004442-co"," 195.00"," 195.00","0.00"
"472","19-004446-co"," 215.00"," 215.00","0.00"
"473","19-004448-co"," 215.00"," 215.00","0.00"
"474","19-004449-co"," 195.00"," 195.00","0.00"
"475","19-004385-co"," 310.00"," 310.00","0.00"
"476","19-004388-co"," 200.09"," 200.09","0.00"
"477","19-004389-co"," 195.00"," 195.00","0.00"
"478","19-004390-co"," 195.00"," 195.00","0.00"
"479","19-004393-co"," 205.00"," 205.00","0.00"
"480","19-004397-co"," 195.00"," 195.00","0.00"
"481","19-004398-co"," 195.00"," 195.00","0.00"
"482","19-004400-co"," 0.15"," 0.15","0.00"
"483","19-004402-co"," 197.07"," 197.07","0.00"
"484","19-004403-co"," 195.00"," 195.00","0.00"
"485","19-004406-co"," 195.00"," 195.00","0.00"
"486","19-004407-co"," 195.00"," 195.00","0.00"
"487","19-004410-co"," 195.00"," 195.00","0.00"
"488","19-004412-co"," 215.00"," 215.00","0.00"
"489","19-004414-co"," 195.00"," 195.00","0.00"
"490","19-004416-co"," 195.00"," 195.00","0.00"
"491","19-004417-co"," 195.00"," 195.00","0.00"
"492","19-004418-co"," 215.00"," 215.00","0.00"
"493","19-003879-ci"," 410.00"," 410.00","0.00"
"494","19-004351-co"," 205.00"," 205.00","0.00"
"495","19-004361-co"," 205.00"," 205.00","0.00"
"496","19-004365-co"," 195.00"," 195.00","0.00"
"497","19-004366-co"," 205.00"," 205.00","0.00"
"498","19-004367-co"," 0.30"," 0.30","0.00"
"499","19-004370-co"," 195.00"," 195.00","0.00"
"500","19-004371-co"," 195.00"," 195.00","0.00"
"501","19-004372-co"," 198.50"," 198.50","0.00"
"502","19-004373-co"," 195.00"," 195.00","0.00"
"503","19-004374-co"," 195.00"," 195.00","0.00"
"504","19-004375-co"," 195.00"," 195.00","0.00"
"505","19-004376-co"," 195.00"," 195.00","0.00"
"506","19-004377-co"," 195.00"," 195.00","0.00"
"507","19-004378-co"," 195.00"," 195.00","0.00"
"508","19-004379-co"," 195.00"," 195.00","0.00"
"509","19-004380-co"," 195.00"," 195.00","0.00"
"510","19-004381-co"," 195.00"," 195.00","0.00"
"511","19-004312-co"," 243.00"," 243.00","0.00"
"512","19-004315-co"," 210.88"," 210.88","0.00"
"513","19-004320-co"," 195.00"," 195.00","0.00"
"514","19-004321-co"," 195.00"," 195.00","0.00"
"515","19-004322-co"," 195.00"," 195.00","0.00"
"516","19-004324-co"," 205.00"," 205.00","0.00"
"517","19-004329-co"," 236.38"," 236.38","0.00"
"518","19-004331-co"," 319.26"," 319.26","0.00"
"519","19-004332-co"," 195.00"," 195.00","0.00"
"520","19-004335-co"," 195.00"," 195.00","0.00"
"521","19-004336-co"," 195.00"," 195.00","0.00"
"522","19-004337-co"," 205.00"," 205.00","0.00"
"523","19-004340-co"," 205.02"," 205.02","0.00"
"524","19-004341-co"," 195.00"," 195.00","0.00"
"525","19-004343-co"," 195.00"," 195.00","0.00"
"526","19-004344-co"," 0.30"," 0.30","0.00"
"527","19-004345-co"," 205.00"," 205.00","0.00"
"528","19-004346-co"," 205.00"," 205.00","0.00"
"529","19-004307-co"," 195.00"," 195.00","0.00"
