"","case_number","to_pay","paid","balance"
"197","19-003070-co"," 195.00"," 195.00","0.00"
"198","19-003081-co"," 195.00"," 195.00","0.00"
"199","19-003083-co"," 195.00"," 195.00","0.00"
"200","19-003085-co"," 215.00"," 215.00","0.00"
"201","19-003088-co"," 205.00"," 205.00","0.00"
"202","19-003090-co"," 205.00"," 205.00","0.00"
"203","19-003091-co"," 195.00"," 195.00","0.00"
"204","19-003092-co"," 1.89"," 1.89","0.00"
"205","19-003093-co"," 195.00"," 195.00","0.00"
"206","19-003094-co"," 195.00"," 195.00","0.00"
"207","19-003095-co"," 195.00"," 195.00","0.00"
"208","19-003096-co"," 195.00"," 195.00","0.00"
"209","19-003097-co"," 195.00"," 195.00","0.00"
"210","19-003098-co"," 185.00"," 185.00","0.00"
"211","19-003104-co"," 195.00"," 195.00","0.00"
"212","19-003106-co"," 195.00"," 195.00","0.00"
"213","19-003107-co"," 243.05"," 243.05","0.00"
"214","19-003109-co"," 205.00"," 205.00","0.00"
"215","19-003111-co"," 195.00"," 195.00","0.00"
"216","19-003112-co"," 195.00"," 195.00","0.00"
"217","19-003115-co"," 195.00"," 195.00","0.00"
"218","19-003024-co"," 205.00"," 205.00","0.00"
"219","19-003028-co"," 195.00"," 195.00","0.00"
"220","19-003037-co"," 195.00"," 195.00","0.00"
"221","19-003040-co"," 218.88"," 218.88","0.00"
"222","19-003041-co"," 215.00"," 215.00","0.00"
"223","19-003043-co"," 195.00"," 195.00","0.00"
"224","19-003045-co"," 205.00"," 205.00","0.00"
"225","19-003046-co"," 195.00"," 195.00","0.00"
"226","19-003048-co"," 195.00"," 195.00","0.00"
"227","19-003049-co"," 205.00"," 205.00","0.00"
"228","19-003050-co"," 195.00"," 195.00","0.00"
"229","19-003052-co"," 195.00"," 195.00","0.00"
"230","19-003053-co"," 195.00"," 195.00","0.00"
"231","19-003055-co"," 185.00"," 185.00","0.00"
"232","19-003059-co"," 195.00"," 195.00","0.00"
"233","19-003060-co"," 195.00"," 195.00","0.00"
"234","19-003061-co"," 195.00"," 195.00","0.00"
"235","19-003062-co"," 205.00"," 205.00","0.00"
"236","19-003064-co"," 0.45"," 0.45","0.00"
"237","19-003066-co"," 205.00"," 205.00","0.00"
"238","19-003067-co"," 205.00"," 205.00","0.00"
"239","19-003068-co"," 195.00"," 195.00","0.00"
"240","19-002979-co"," 205.00"," 205.00","0.00"
"241","19-002984-co"," 198.50"," 198.50","0.00"
"242","19-002985-co"," 195.00"," 195.00","0.00"
"243","19-002986-co"," 195.00"," 195.00","0.00"
"244","19-002988-co","","",""
"245","19-002989-co"," 195.00"," 195.00","0.00"
"246","19-002990-co"," 195.00"," 195.00","0.00"
"247","19-002991-co"," 207.16"," 207.16","0.00"
"248","19-002992-co"," 195.00"," 195.00","0.00"
"249","19-002994-co"," 195.00"," 195.00","0.00"
"250","19-002995-co"," 195.00"," 195.00","0.00"
"251","19-002996-co"," 225.00"," 225.00","0.00"
"252","19-002997-co"," 198.50"," 198.50","0.00"
"253","19-002998-co"," 205.00"," 205.00","0.00"
"254","19-003001-co"," 205.00"," 205.00","0.00"
"255","19-003002-co"," 195.00"," 195.00","0.00"
"256","19-003003-co"," 225.00"," 225.00","0.00"
"257","19-003005-co"," 0.90"," 0.90","0.00"
"258","19-003006-co"," 195.00"," 195.00","0.00"
"259","19-003007-co"," 195.00"," 195.00","0.00"
"260","19-003009-co"," 195.00"," 195.00","0.00"
"261","19-003010-co"," 0.99"," 0.99","0.00"
"262","19-003011-co"," 215.00"," 215.00","0.00"
"263","19-003012-co"," 215.00"," 215.00","0.00"
"264","19-003013-co"," 195.00"," 195.00","0.00"
"265","19-003014-co"," 195.00"," 195.00","0.00"
"266","19-003018-co"," 205.00"," 205.00","0.00"
"267","19-003019-co"," 205.00"," 205.00","0.00"
"268","19-003020-co"," 205.00"," 205.00","0.00"
"269","19-003021-co"," 205.00"," 205.00","0.00"
"270","19-003022-co"," 195.00"," 195.00","0.00"
"271","19-003023-co"," 205.00"," 205.00","0.00"
"272","19-003025-co"," 195.00"," 195.00","0.00"
"273","19-002937-co"," 205.00"," 205.00","0.00"
"274","19-002945-co"," 205.00"," 205.00","0.00"
"275","19-002946-co"," 195.00"," 195.00","0.00"
"276","19-002948-co"," 206.38"," 206.38","0.00"
"277","19-002957-co"," 215.00"," 215.00","0.00"
"278","19-002958-co"," 206.12"," 206.12","0.00"
"279","19-002959-co"," 205.00"," 205.00","0.00"
"280","19-002960-co"," 195.00"," 195.00","0.00"
"281","19-002961-co"," 205.00"," 205.00","0.00"
"282","19-002962-co"," 205.00"," 205.00","0.00"
"283","19-002963-co"," 195.00"," 195.00","0.00"
"284","19-002964-co"," 195.00"," 195.00","0.00"
"285","19-002965-co"," 195.00"," 195.00","0.00"
"286","19-002966-co"," 205.00"," 205.00","0.00"
"287","19-002967-co"," 195.00"," 195.00","0.00"
"288","19-002968-co"," 195.00"," 195.00","0.00"
"289","19-002969-co"," 195.00"," 195.00","0.00"
"290","19-002970-co"," 195.00"," 195.00","0.00"
"291","19-002971-co"," 195.00"," 195.00","0.00"
"292","19-002972-co"," 195.00"," 195.00","0.00"
"293","19-002973-co"," 195.00"," 195.00","0.00"
"294","19-002974-co"," 205.00"," 205.00","0.00"
"295","19-002975-co"," 205.90"," 205.90","0.00"
"296","19-002976-co"," 0.15"," 0.15","0.00"
"297","19-002932-co"," 205.00"," 205.00","0.00"
"298","19-002933-co"," 205.00"," 205.00","0.00"
"299","19-002911-co"," 195.00"," 195.00","0.00"
"300","19-002912-co"," 0.69"," 0.69","0.00"
"301","19-002913-co"," 195.00"," 195.00","0.00"
"302","19-002915-co"," 198.60"," 198.60","0.00"
"303","19-002923-co"," 206.38"," 206.38","0.00"
"304","19-002924-co"," 195.00"," 195.00","0.00"
"305","19-002926-co"," 205.00"," 205.00","0.00"
"306","19-002927-co"," 205.00"," 205.00","0.00"
"307","19-002928-co"," 195.00"," 195.00","0.00"
"308","19-002929-co"," 195.00"," 195.00","0.00"
"309","19-002930-co"," 205.00"," 205.00","0.00"
"310","19-002931-co"," 195.00"," 195.00","0.00"
"311","19-002881-co"," 195.00"," 195.00","0.00"
"312","19-002887-co"," 195.00"," 195.00","0.00"
"313","19-002889-co"," 200.39"," 200.39","0.00"
"314","19-002890-co"," 205.00"," 205.00","0.00"
"315","19-002891-co"," 205.00"," 205.00","0.00"
"316","19-002892-co"," 2.55"," 2.55","0.00"
"317","19-002893-co"," 205.00"," 205.00","0.00"
"318","19-002894-co"," 205.00"," 205.00","0.00"
"319","19-002895-co"," 205.00"," 205.00","0.00"
"320","19-002896-co"," 195.00"," 195.00","0.00"
"321","19-002897-co"," 195.00"," 195.00","0.00"
"322","19-002898-co"," 195.00"," 195.00","0.00"
"323","19-002899-co"," 195.00"," 195.00","0.00"
"324","19-002900-co"," 195.00"," 195.00","0.00"
"325","19-002901-co"," 195.00"," 195.00","0.00"
"326","19-002902-co"," 205.00"," 205.00","0.00"
"327","19-002844-co"," 195.00"," 195.00","0.00"
"328","19-002846-co"," 5.75"," 5.75","0.00"
"329","19-002848-co"," 198.50"," 198.50","0.00"
"330","19-002852-co"," 195.00"," 195.00","0.00"
"331","19-002853-co"," 195.00"," 195.00","0.00"
"332","19-002855-co"," 201.08"," 201.08","0.00"
"333","19-002856-co"," 314.10"," 314.10","0.00"
"334","19-002857-co"," 195.00"," 195.00","0.00"
"335","19-002863-co"," 205.00"," 205.00","0.00"
"336","19-002864-co"," 195.00"," 195.00","0.00"
"337","19-002865-co"," 195.00"," 195.00","0.00"
"338","19-002866-co"," 195.00"," 195.00","0.00"
"339","19-002869-co"," 211.81"," 211.81","0.00"
"340","19-002871-co"," 195.00"," 195.00","0.00"
"341","19-002873-co"," 195.00"," 195.00","0.00"
"342","19-002803-co"," 195.00"," 195.00","0.00"
"343","19-002805-co"," 199.64"," 199.64","0.00"
"344","19-002806-co"," 195.00"," 195.00","0.00"
"345","19-002810-co"," 310.00"," 310.00","0.00"
"346","19-002814-co"," 215.00"," 215.00","0.00"
"347","19-002816-co"," 197.97"," 197.97","0.00"
"348","19-002817-co"," 195.00"," 195.00","0.00"
"349","19-002818-co"," 195.00"," 195.00","0.00"
"350","19-002820-co"," 195.69"," 195.69","0.00"
"351","19-002821-co"," 195.00"," 195.00","0.00"
"352","19-002822-co"," 205.00"," 205.00","0.00"
"353","19-002831-co"," 195.00"," 195.00","0.00"
"354","19-002833-co"," 195.00"," 195.00","0.00"
"355","19-002834-co"," 208.50"," 208.50","0.00"
"356","19-002835-co"," 205.00"," 205.00","0.00"
"357","19-002837-co"," 0.90"," 0.90","0.00"
"358","19-002838-co"," 205.00"," 205.00","0.00"
"359","19-002792-co"," 200.64"," 200.64","0.00"
"360","19-002793-co"," 195.00"," 195.00","0.00"
"361","19-002794-co"," 195.00"," 195.00","0.00"
"362","19-002799-co"," 195.00"," 195.00","0.00"
"363","19-002756-co"," 310.00"," 310.00","0.00"
"364","19-002764-co"," 2.85"," 2.85","0.00"
"365","19-002768-co"," 213.60"," 213.60","0.00"
"366","19-002772-co"," 198.50"," 198.50","0.00"
"367","19-002775-co"," 1.20"," 1.20","0.00"
"368","19-002776-co"," 0.30"," 0.30","0.00"
"369","19-002777-co"," 205.00"," 205.00","0.00"
"370","19-002778-co"," 205.00"," 205.00","0.00"
"371","19-002780-co"," 215.00"," 215.00","0.00"
"372","19-002782-co"," 195.00"," 195.00","0.00"
"373","19-002784-co"," 195.00"," 195.00","0.00"
"374","19-002785-co"," 205.00"," 205.00","0.00"
"375","19-002786-co"," 195.00"," 195.00","0.00"
"376","19-002787-co"," 195.00"," 195.00","0.00"
"377","19-002788-co"," 195.00"," 195.00","0.00"
"378","19-002789-co"," 205.00"," 205.00","0.00"
"379","19-002790-co"," 195.00"," 195.00","0.00"
"380","19-002791-co"," 195.00"," 195.00","0.00"
"381","19-002744-co"," 310.00"," 310.00","0.00"
"382","19-002723-co"," 195.00"," 195.00","0.00"
"383","19-002726-co"," 205.00"," 205.00","0.00"
"384","19-002731-co"," 195.00"," 195.00","0.00"
"385","19-002733-co"," 198.50"," 198.50","0.00"
"386","19-002734-co"," 195.00"," 195.00","0.00"
"387","19-002735-co"," 198.50"," 198.50","0.00"
"388","19-002737-co"," 198.50"," 198.50","0.00"
"389","19-002738-co"," 201.68"," 201.68","0.00"
"390","19-002739-co"," 195.00"," 195.00","0.00"
"391","19-002741-co"," 195.00"," 195.00","0.00"
"392","19-002359-ci"," 410.00"," 410.00","0.00"
"393","19-002743-co"," 195.00"," 195.00","0.00"
"394","19-002719-co"," 195.00"," 195.00","0.00"
"395","19-002721-co"," 225.00"," 225.00","0.00"
"396","19-002685-co"," 205.00"," 205.00","0.00"
"397","19-002686-co"," 205.00"," 205.00","0.00"
"398","19-002687-co"," 0.60"," 0.60","0.00"
"399","19-002688-co"," 202.67"," 202.67","0.00"
"400","19-002689-co"," 215.00"," 215.00","0.00"
"401","19-002691-co"," 205.00"," 205.00","0.00"
"402","19-002693-co"," 318.89"," 318.89","0.00"
"403","19-002698-co"," 195.00"," 195.00","0.00"
"404","19-002699-co"," 195.00"," 195.00","0.00"
"405","19-002700-co"," 195.00"," 195.00","0.00"
"406","19-002701-co"," 205.00"," 205.00","0.00"
"407","19-002704-co"," 215.00"," 215.00","0.00"
"408","19-002705-co"," 195.00"," 195.00","0.00"
"409","19-002708-co"," 205.00"," 205.00","0.00"
"410","19-002715-co"," 215.00"," 215.00","0.00"
"411","19-002716-co"," 205.00"," 205.00","0.00"
"412","19-002636-co"," 199.00"," 199.00","0.00"
"413","19-002640-co"," 215.00"," 215.00","0.00"
"414","19-002642-co"," 310.00"," 310.00","0.00"
"415","19-002644-co"," 0.30"," 0.30","0.00"
"416","19-002646-co"," 199.19"," 199.19","0.00"
"417","19-002648-co"," 207.07"," 207.07","0.00"
"418","19-002650-co"," 195.00"," 195.00","0.00"
"419","19-002653-co"," 205.00"," 205.00","0.00"
"420","19-002655-co"," 195.00"," 195.00","0.00"
"421","19-002657-co"," 204.12"," 204.12","0.00"
"422","19-002659-co"," 195.00"," 195.00","0.00"
"423","19-002661-co"," 195.00"," 195.00","0.00"
"424","19-002662-co"," 195.00"," 195.00","0.00"
"425","19-002664-co"," 197.07"," 197.07","0.00"
"426","19-002667-co"," 195.00"," 195.00","0.00"
"427","19-002668-co"," 195.00"," 195.00","0.00"
"428","19-002670-co"," 249.00"," 249.00","0.00"
"429","19-002673-co"," 195.00"," 195.00","0.00"
"430","19-002610-co"," 207.07"," 207.07","0.00"
"431","19-002611-co"," 195.00"," 195.00","0.00"
"432","19-002612-co"," 0.60"," 0.60","0.00"
"433","19-002616-co"," 195.00"," 195.00","0.00"
"434","19-002618-co"," 212.00"," 212.00","0.00"
"435","19-002620-co"," 205.00"," 205.00","0.00"
"436","19-002621-co"," 205.00"," 205.00","0.00"
"437","19-002625-co"," 195.00"," 195.00","0.00"
"438","19-002626-co"," 195.00"," 195.00","0.00"
"439","19-002629-co"," 199.10"," 199.10","0.00"
"440","19-002630-co"," 310.60"," 310.60","0.00"
"441","19-002567-co"," 195.00"," 195.00","0.00"
"442","19-002568-co"," 6.90"," 6.90","0.00"
"443","19-002574-co"," 238.68"," 238.68","0.00"
"444","19-002577-co"," 0.90"," 0.90","0.00"
"445","19-002578-co"," 205.00"," 205.00","0.00"
"446","19-002581-co"," 205.00"," 205.00","0.00"
"447","19-002582-co"," 313.95"," 313.95","0.00"
"448","19-002583-co"," 195.00"," 195.00","0.00"
"449","19-002586-co"," 205.00"," 205.00","0.00"
"450","19-002587-co"," 195.00"," 195.00","0.00"
"451","19-002588-co"," 195.00"," 195.00","0.00"
"452","19-002589-co"," 195.00"," 195.00","0.00"
"453","19-002590-co"," 195.00"," 195.00","0.00"
"454","19-002591-co"," 205.00"," 205.00","0.00"
"455","19-002595-co"," 195.00"," 195.00","0.00"
"456","19-002598-co"," 205.00"," 205.00","0.00"
"457","19-002599-co"," 199.88"," 199.88","0.00"
"458","19-002601-co"," 238.00"," 238.00","0.00"
"459","19-002602-co"," 205.00"," 205.00","0.00"
"460","19-002605-co"," 195.00"," 195.00","0.00"
"461","19-002606-co"," 195.00"," 195.00","0.00"
"462","19-002607-co"," 195.00"," 195.00","0.00"
"463","19-002608-co"," 195.00"," 195.00","0.00"
